7;7;7;7;7;7;7;7;7;9;9;9;9;9;10;10;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;13;14;14;14;14;14;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;13;14;14;13;13;13;13;13;13;13;14;14;14;14;14;14;14;14;14;14;14;13;12;14;13;12;13;13;13;13;13;13;13;12;14;14;13;14;13;14;13;14;13;14;13;13;12;11;7;8;5;5;8;3;5;3;3;3;5;5;3;3;2;3;3;2
7;7;7;7;7;7;7;7;9;7;9;9;9;9;10;13;14;14;14;14;14;14;14;13;13;14;14;14;13;14;14;14;14;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;13;14;14;14;14;14;13;12;14;13;14;14;14;14;14;14;14;14;14;14;14;14;13;13;13;13;13;13;14;14;13;13;13;13;14;14;13;14;14;13;13;13;13;13;13;12;10;9;7;5;5;3;5;3;5;3;3;3;3;2;3;2;3;3
7;7;7;7;7;9;7;7;7;9;9;9;9;10;12;14;14;14;14;14;14;14;14;14;14;13;14;14;14;14;14;14;14;13;14;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;13;13;14;14;14;14;14;14;14;14;14;14;13;13;14;14;13;14;14;14;14;13;13;14;14;14;13;14;14;13;14;13;14;13;13;13;13;13;13;13;12;10;7;7;5;3;3;8;3;3;3;3;3;3;3;3;3;2
9;7;7;9;7;7;7;9;9;9;9;10;10;12;14;14;14;14;14;14;14;14;14;14;14;13;14;14;14;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;13;14;13;14;14;13;13;14;14;14;14;14;14;13;14;14;14;13;14;13;13;13;13;13;12;10;9;7;8;3;3;5;3;3;3;3;3;3;2;3;3
7;7;7;7;7;7;9;9;9;9;10;10;12;13;14;14;14;14;14;14;14;14;14;14;14;13;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;13;14;14;14;13;13;13;13;13;13;12;10;7;5;5;3;3;3;5;3;3;3;3;3;3;3
9;9;7;9;7;7;9;9;9;9;10;12;13;14;14;14;14;14;14;14;14;14;14;14;14;14;13;13;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;13;14;14;13;14;13;14;14;14;14;13;14;13;13;13;13;13;13;12;9;7;7;8;3;8;3;3;3;3;3;3;3;3
9;9;7;7;9;9;9;9;9;10;11;13;13;14;14;14;14;14;14;14;14;14;14;13;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;13;11;11;11;13;14;14;13;11;11;11;8;8;11;14;12;12;11;13;6;1;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;13;14;13;13;14;13;14;14;14;14;13;14;14;14;13;14;13;13;13;12;11;10;9;7;5;5;3;3;8;3;2;3;3;3
9;9;9;9;7;9;9;9;10;10;12;14;14;14;14;14;14;14;14;14;14;14;14;14;13;13;14;14;13;14;14;14;14;14;14;14;14;14;14;14;14;14;11;11;8;4;1;1;1;1;4;1;1;1;4;4;4;1;1;1;1;1;1;1;1;1;1;1;1;4;6;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;13;14;13;13;13;12;11;10;9;7;5;8;5;3;3;3;3;3;3
9;9;7;9;9;9;9;10;9;12;13;14;14;14;14;14;14;14;14;14;14;13;14;14;13;14;13;14;14;14;14;14;14;14;14;14;14;14;14;14;11;6;4;1;1;1;1;4;1;1;1;1;1;1;1;4;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;8;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;13;14;14;14;13;14;14;14;13;14;13;13;13;12;10;9;9;7;7;5;3;3;3;2;3;3
7;9;9;9;9;9;9;10;10;12;14;14;14;14;14;14;14;14;14;13;14;14;14;14;14;14;13;14;14;14;14;14;14;14;14;14;14;14;11;8;4;1;1;4;1;4;1;1;1;4;1;1;1;1;4;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;11;11;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;13;14;14;14;13;14;13;14;14;13;13;13;12;10;9;7;7;5;8;3;2;3;3;3
9;9;9;9;9;9;9;10;12;13;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;11;6;4;4;4;4;1;1;1;1;4;1;1;1;1;1;1;1;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;6;6;4;4;4;11;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;13;14;13;13;13;10;10;7;7;8;5;3;3;2;3;3
9;7;9;9;9;9;10;10;12;13;14;13;14;14;14;13;14;13;14;14;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;11;8;8;6;6;4;4;1;4;1;4;1;1;1;4;1;1;1;1;1;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;6;8;6;4;6;4;8;8;11;11;13;14;14;14;14;14;14;14;14;14;14;14;14;14;13;14;14;14;14;14;13;13;12;9;9;9;5;5;3;3;3;2;3
9;9;9;9;10;10;10;12;13;13;13;13;14;13;14;14;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;11;8;8;8;8;8;4;4;1;4;1;4;1;1;4;4;1;4;1;1;1;4;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;8;11;6;6;8;8;8;11;8;11;12;12;12;13;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;13;13;13;12;10;9;7;7;8;3;3;3;3;3
9;9;9;9;9;10;10;12;13;13;13;14;13;14;14;13;14;13;13;14;14;14;14;14;14;14;14;14;14;14;14;11;11;8;8;8;11;8;8;4;4;4;4;4;4;4;4;1;4;4;4;1;4;1;4;6;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;11;11;11;8;11;11;11;12;12;12;12;12;12;12;11;12;13;14;14;14;14;14;14;14;14;14;14;14;14;14;13;13;13;11;9;7;7;5;8;3;3;3;3
9;7;9;10;10;10;12;12;12;13;14;13;13;14;13;14;13;14;14;14;14;14;14;14;14;14;14;14;14;13;12;11;11;8;11;11;11;11;8;6;4;4;4;4;4;4;4;4;4;4;4;4;1;4;4;6;6;4;1;1;1;4;4;4;1;4;4;4;4;1;1;1;1;4;4;8;11;11;11;12;11;12;12;11;12;10;12;12;12;12;12;11;12;13;14;14;14;14;14;14;14;14;14;14;13;13;13;13;12;12;9;7;7;5;3;3;2;3
9;9;9;9;9;10;10;12;13;14;13;14;13;14;13;13;14;14;14;14;14;14;14;14;14;14;13;13;13;13;13;13;12;12;12;12;12;12;11;8;6;6;6;6;6;6;6;6;6;6;6;6;4;4;6;9;9;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;4;8;8;6;10;12;10;12;10;10;10;10;10;10;12;12;12;12;12;12;12;12;13;13;14;13;14;14;14;14;14;14;14;13;14;13;12;12;10;9;5;5;3;3;2;3
9;9;9;10;10;10;10;12;13;13;13;14;13;14;13;14;14;14;14;14;14;14;14;14;14;13;13;12;13;12;12;12;12;13;12;12;12;12;12;12;11;11;9;9;8;9;8;8;6;8;8;8;8;8;8;11;11;6;4;4;4;4;6;4;6;4;4;4;6;6;4;6;8;11;9;9;10;10;10;10;10;12;12;12;12;12;12;12;12;10;12;12;12;12;12;13;13;13;14;14;14;14;13;13;13;14;14;13;13;12;10;7;5;8;3;3;3;2
9;9;9;9;9;10;10;12;13;13;13;14;13;14;14;14;14;14;14;14;14;14;14;14;13;13;13;12;13;13;13;13;12;12;12;12;12;10;10;10;12;10;12;10;10;10;10;5;5;9;3;2;8;9;10;10;9;7;8;8;8;8;8;8;8;8;8;9;9;9;10;9;10;10;10;10;10;10;12;10;12;10;12;12;12;12;12;12;12;12;12;12;12;13;12;12;13;13;13;13;13;13;13;13;13;13;14;14;13;11;10;7;5;5;3;3;3;2
9;9;9;9;10;9;10;12;12;13;14;14;13;14;14;14;14;14;14;14;14;14;14;14;13;11;13;11;13;13;12;13;12;12;12;12;12;10;10;12;10;10;10;10;10;10;10;9;9;3;5;3;3;9;10;10;9;10;9;10;10;7;5;10;9;10;10;10;10;12;12;10;12;10;12;12;12;12;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;13;14;14;14;13;13;13;13;14;14;13;13;10;10;9;5;3;3;3;2;2
9;9;9;9;9;10;9;11;12;13;14;14;14;13;14;14;14;14;14;14;14;14;14;14;13;13;11;13;11;12;11;12;12;12;12;12;12;12;12;12;10;12;10;12;10;10;10;10;10;9;9;10;9;9;10;10;10;10;10;10;10;10;10;10;12;10;10;10;12;10;10;12;10;10;10;10;10;10;10;10;12;12;12;10;10;10;10;11;12;12;13;12;12;12;12;12;13;14;14;14;14;13;13;13;13;13;13;12;12;10;10;7;5;3;2;3;2;2
9;9;9;9;9;9;9;10;12;13;13;14;14;14;14;14;13;13;13;14;13;14;14;14;13;11;11;13;11;11;11;11;11;12;11;12;10;12;12;10;12;12;10;12;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;9;9;10;11;11;9;9;8;8;7;9;9;9;10;10;11;11;9;8;11;11;13;12;12;12;12;13;13;14;14;14;14;14;13;12;12;13;13;12;12;10;10;9;7;5;3;2;2;2;2;2
7;9;9;9;9;7;7;9;10;12;12;13;14;14;14;14;14;14;13;13;13;13;13;13;14;14;13;11;13;11;11;11;11;11;11;9;9;9;9;10;10;10;12;10;12;12;12;10;12;10;12;10;12;10;10;10;10;12;10;10;10;10;9;5;8;8;6;8;8;8;11;9;8;8;8;8;8;8;8;8;8;9;11;11;11;8;11;11;12;12;13;13;13;14;14;14;14;14;14;12;13;12;12;12;12;12;12;10;10;9;7;3;2;2;2;2;2;2
9;9;7;9;7;7;9;7;9;10;12;12;13;13;14;14;14;14;14;13;13;13;13;13;14;13;13;13;13;11;11;8;8;11;11;8;8;8;8;8;8;9;9;10;10;10;10;10;10;10;10;9;9;9;10;9;10;10;10;10;8;8;6;6;6;6;6;6;6;8;9;8;8;8;6;6;6;8;8;8;11;11;11;9;8;11;11;12;13;14;14;14;14;14;14;14;14;13;13;13;13;13;13;12;13;12;10;10;9;5;5;3;2;2;2;2;2;2
7;9;9;7;7;7;7;7;9;10;12;12;12;13;14;14;14;14;14;14;13;13;13;13;13;13;13;13;13;11;11;11;11;8;11;11;8;8;8;6;6;6;6;6;6;8;9;11;11;8;8;8;8;8;8;8;8;9;11;8;8;6;6;6;6;4;4;6;6;8;9;8;8;6;6;6;6;6;8;8;8;11;11;11;11;11;12;14;14;14;14;14;14;14;14;13;13;14;13;14;13;13;13;13;12;12;10;10;9;5;3;2;2;2;2;2;2;2
7;9;7;7;7;7;7;7;10;10;12;10;12;13;13;13;14;14;14;14;14;14;13;13;13;13;13;13;13;11;11;8;8;11;11;8;8;8;6;6;6;6;6;6;6;8;8;9;9;8;8;8;6;6;8;8;8;11;9;8;6;6;4;4;4;4;6;4;6;8;8;9;8;6;6;6;6;6;8;8;11;12;13;13;14;14;14;14;14;14;14;14;14;13;14;14;13;14;14;13;14;13;13;13;12;12;10;10;7;5;3;2;2;2;2;2;2;2
9;7;7;7;7;7;7;7;10;10;10;12;12;13;13;13;14;14;14;14;14;14;14;13;13;13;13;13;12;14;11;11;11;8;11;11;9;8;6;6;6;6;6;6;6;6;8;8;9;8;8;6;6;6;6;6;8;8;11;8;6;6;6;4;4;4;4;4;6;8;9;8;8;8;6;6;8;8;11;11;12;14;14;14;14;14;14;14;13;14;13;12;13;13;13;14;13;13;14;13;13;13;13;12;12;10;10;9;5;3;3;2;2;2;2;2;2;2
7;7;7;7;7;7;7;7;9;10;12;12;13;13;13;13;14;14;14;14;14;14;14;14;14;13;13;12;13;12;12;11;11;8;8;11;11;8;6;6;6;6;4;6;6;6;8;9;8;8;6;6;6;6;6;6;8;9;9;8;8;4;4;4;4;4;4;6;6;8;9;11;9;11;11;11;11;12;13;14;14;14;14;14;14;14;13;13;13;13;13;13;12;13;13;14;13;13;13;13;13;13;12;12;12;10;10;5;5;3;2;2;2;2;2;2;2;2
7;7;7;7;7;7;7;9;9;10;12;12;12;13;13;14;13;13;14;14;14;14;14;14;14;14;14;13;13;12;13;11;11;11;11;11;11;11;8;6;6;6;6;4;6;6;8;8;9;8;6;6;6;4;6;6;6;8;11;9;8;6;6;4;4;4;4;4;6;11;11;13;13;13;14;14;14;14;14;14;14;14;14;14;14;13;13;12;13;13;13;13;13;13;14;13;14;13;13;13;13;12;12;12;12;10;7;5;3;2;2;2;2;2;2;2;2;2
7;7;7;7;7;7;7;7;9;10;12;13;13;12;14;14;13;13;14;14;14;14;14;14;14;14;14;14;14;14;13;12;12;11;12;13;12;11;8;8;6;6;6;6;6;6;8;8;11;8;8;6;4;6;6;6;8;8;9;9;8;6;4;4;4;3;9;11;12;13;14;14;14;14;14;14;14;14;14;14;14;13;13;14;13;13;13;12;12;13;13;13;14;13;13;14;13;13;13;13;13;13;12;12;10;9;7;3;2;2;2;2;2;2;2;2;2;2
7;7;7;7;7;7;7;7;7;10;10;13;13;13;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;13;13;13;13;12;11;9;8;6;2;6;6;8;8;9;7;9;8;6;6;6;6;6;8;9;8;7;9;8;6;7;11;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;13;10;12;13;13;13;13;13;12;14;14;14;13;13;14;13;13;12;13;13;12;12;10;10;9;5;3;2;2;2;2;2;2;2;6;2;2
7;7;7;7;7;7;7;7;9;9;10;13;13;13;13;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;13;14;13;12;12;11;11;8;7;8;10;9;5;8;7;8;3;6;3;8;10;10;5;6;9;11;12;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;13;14;13;10;12;12;13;13;14;12;13;14;13;13;13;13;13;13;12;13;13;12;12;10;9;7;5;2;2;2;2;2;2;2;2;2;2;2
7;7;7;7;7;7;7;7;9;9;9;12;13;13;13;13;14;14;14;14;14;14;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;13;12;12;12;12;10;9;9;7;8;9;11;12;12;12;10;7;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;13;14;12;10;13;13;13;14;12;13;14;13;14;12;13;13;13;13;13;13;12;10;10;7;5;3;2;2;2;2;2;2;2;2;2;2;2
7;7;7;7;7;7;7;7;7;9;10;10;13;13;13;13;14;14;14;14;14;14;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;13;13;13;12;9;11;12;13;13;14;13;13;12;13;13;13;13;13;14;14;14;13;13;13;13;14;14;14;14;13;13;13;13;14;14;12;12;13;12;13;13;12;14;13;12;14;13;13;13;13;12;13;12;13;12;12;10;5;5;5;2;2;2;2;2;2;2;2;2;2;2;2
7;7;7;7;7;7;5;7;7;9;9;10;12;14;13;14;14;14;14;14;14;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;13;14;13;13;13;13;13;13;13;11;13;12;13;14;13;14;14;13;13;13;13;14;13;14;13;13;13;13;13;12;13;13;13;13;13;14;14;14;13;12;12;12;13;13;13;13;13;13;13;14;13;13;12;13;13;13;12;10;10;7;5;3;3;2;2;2;2;2;2;2;2;2;6;2;2
7;7;7;7;7;7;7;7;7;7;9;10;11;13;14;14;14;14;14;14;14;14;14;14;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;13;14;13;14;13;14;13;14;14;12;11;11;14;14;14;14;13;13;13;13;13;13;13;13;13;13;13;13;13;12;12;12;13;13;10;10;13;13;14;13;12;13;12;12;13;13;14;13;13;14;13;13;12;13;13;13;13;12;10;7;7;5;3;3;2;2;2;2;2;2;2;2;2;2;2;2
7;7;7;7;7;7;7;7;7;7;7;9;10;12;14;14;14;14;14;14;14;14;14;13;12;14;14;14;14;14;14;14;14;13;14;14;14;14;14;14;14;14;13;14;14;14;14;14;14;14;14;14;14;13;14;14;14;14;14;14;14;13;13;13;13;13;13;13;13;13;13;13;12;13;12;13;9;5;12;13;13;13;12;13;12;12;13;13;13;13;13;13;13;13;13;12;13;13;12;10;9;7;5;5;3;3;2;2;2;2;2;2;2;2;2;2;2;2
7;7;7;7;7;7;7;7;7;7;7;9;10;12;13;14;14;14;14;14;14;14;14;14;13;14;13;14;14;14;13;14;13;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;13;14;13;14;13;13;13;13;13;13;13;13;13;13;13;12;13;13;9;9;13;13;13;12;13;13;12;13;13;13;13;13;13;13;13;12;13;13;12;10;10;7;7;5;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2
7;7;7;7;7;7;7;7;7;7;9;7;9;10;12;14;14;14;14;14;14;14;14;14;14;14;14;14;14;13;12;14;13;13;14;14;14;14;14;14;13;13;13;14;14;13;14;14;14;14;14;14;14;14;14;14;14;13;14;14;13;14;14;13;13;13;13;13;13;13;12;13;13;13;12;13;14;12;8;13;14;13;12;13;13;13;13;12;13;13;13;13;13;13;12;13;13;10;10;7;7;5;5;3;2;2;3;6;2;2;2;2;2;2;2;2;2;2
7;7;7;7;7;5;7;7;7;7;7;9;9;9;11;13;14;14;14;14;14;14;14;14;14;14;14;13;13;12;13;13;13;14;14;14;13;14;14;14;13;13;13;14;13;14;13;14;14;14;14;14;14;14;14;14;13;14;13;13;14;13;14;13;13;13;13;13;12;12;12;12;13;12;12;13;14;13;10;12;14;12;11;13;13;13;13;13;13;12;13;13;12;13;13;12;12;10;7;5;5;5;3;3;2;2;2;2;3;2;2;2;2;2;2;2;2;2
7;7;7;7;7;7;7;7;7;7;9;7;7;9;9;12;14;14;14;14;14;14;14;14;14;14;14;14;12;13;13;12;14;14;13;14;13;14;14;14;13;13;13;13;13;14;13;14;14;14;14;13;14;14;14;14;14;14;13;13;13;14;14;13;12;10;13;13;13;13;12;12;13;12;12;13;13;14;13;12;14;12;12;13;13;13;13;13;13;13;12;13;13;13;13;10;9;7;7;5;5;5;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
7;7;7;7;7;7;5;7;7;7;9;9;7;9;9;10;12;14;14;14;14;14;14;14;14;14;14;13;13;14;13;12;13;13;13;13;14;13;12;12;10;12;13;13;13;13;13;14;14;14;14;14;14;14;14;14;12;10;13;13;12;13;14;12;10;10;10;12;12;12;13;12;10;12;13;13;13;14;13;12;13;13;13;12;13;13;13;13;13;14;13;13;13;13;12;10;7;7;5;5;5;3;3;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2
7;7;7;7;7;7;7;7;7;7;7;7;9;9;9;9;11;14;14;14;14;14;14;14;14;14;14;13;14;14;13;12;13;14;13;12;10;13;10;12;12;12;13;13;12;12;13;14;14;14;14;14;14;14;14;13;10;5;10;10;7;13;14;9;3;7;10;12;10;12;12;12;12;12;13;13;13;13;13;13;13;13;14;13;13;13;13;13;13;13;13;13;12;12;9;7;7;5;5;5;3;3;3;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2
