21;26;23;22;21;21;21;25;25;25;24;25;25;24;24;24;22;22;22;22;22;22;22;26;26;23;22;20;20;21;21;21;21;21;22;22;24;24;20;20;24;25;25;25;26;26;26;26;26;26;26;14;7;11;18;11;2;7;14;16;14;16;14;11;7;7;14;18;11;2;7;17;26;26;21;21;21;21;21;26;26;23;21;21;21;26;26;23;21;21;21;21;21;21;21;21;21;23;23;26;23;23;21;24;24;24;25;25;25;25;25;25;25;25;24;24;24;24;25;26;26;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;24;24;24;24;24;24;24;25;25;24;24;22;22;22;22;22
21;26;26;21;21;21;20;20;20;20;20;20;20;20;20;20;22;22;22;22;22;22;22;22;26;26;20;20;20;20;20;21;21;21;21;24;24;20;20;24;25;25;26;26;26;26;26;26;26;25;11;7;14;14;7;15;15;7;12;7;7;11;14;14;17;18;14;2;2;14;26;26;26;21;21;21;23;23;23;26;26;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;26;23;23;21;21;21;21;21;21;26;21;21;20;20;22;24;24;24;25;25;24;24;25;26;26;23;22;22;22;22;22;22;22;22;22;22;22;22;24;24;24;24;24;24;24;24;25;22;22;25;25;22;22;22;22
21;21;21;21;21;21;21;21;21;21;20;20;20;20;20;20;22;22;22;22;22;22;22;22;22;25;20;20;20;20;20;20;21;21;21;21;20;20;24;25;25;26;26;26;26;26;26;26;18;7;7;19;11;2;2;11;11;7;11;18;14;7;7;14;11;7;2;11;26;26;26;21;21;21;21;26;26;21;21;21;21;21;23;21;21;21;21;21;24;24;24;24;24;24;24;24;21;21;21;23;21;23;23;21;21;21;21;21;20;20;20;20;20;20;20;20;20;20;20;20;20;21;21;20;20;22;22;22;22;22;22;22;22;22;24;24;24;24;24;24;24;24;22;22;22;23;25;25;22;22;22;22
22;21;21;21;21;21;21;21;21;21;21;21;23;22;26;22;22;22;22;22;25;25;24;24;24;25;24;20;20;20;20;20;20;21;21;20;22;24;25;25;26;26;26;26;26;26;26;15;2;11;18;7;2;2;2;2;7;16;20;14;15;17;18;11;1;2;18;26;26;21;21;21;21;26;26;21;21;21;21;26;26;21;23;21;25;24;24;24;24;24;24;24;24;24;24;26;23;21;21;23;23;23;23;23;26;23;23;21;26;26;26;23;23;24;24;25;25;20;20;20;20;20;22;22;25;22;22;22;22;22;22;22;22;24;24;24;24;24;24;24;24;24;22;22;22;22;25;25;22;22;22;22
22;22;22;22;22;21;21;21;21;21;21;21;21;23;22;24;24;24;24;24;26;22;24;24;25;22;22;20;21;20;20;20;20;21;21;21;25;25;25;26;26;26;26;26;26;26;11;7;14;14;11;7;7;9;12;7;14;18;12;2;4;7;2;1;11;26;26;21;21;21;21;26;23;23;26;26;26;26;26;26;26;24;21;25;25;24;24;24;24;24;24;24;24;24;26;23;23;23;25;26;23;23;23;23;26;26;26;23;23;26;21;23;23;26;25;26;23;26;26;25;22;22;25;25;25;22;22;22;22;22;22;22;22;25;25;25;24;25;25;25;24;24;25;22;22;22;22;22;22;22;22;22
22;22;22;22;22;22;23;21;21;21;21;21;21;21;24;24;24;24;24;25;22;22;25;24;22;22;22;22;20;20;20;20;20;21;21;21;25;26;26;26;26;26;26;26;19;7;7;17;11;7;14;14;18;14;14;11;7;9;2;2;2;1;2;14;26;26;21;21;21;26;26;23;23;23;23;26;26;26;26;25;25;25;25;25;24;24;24;24;24;24;24;24;24;21;23;23;23;23;26;23;23;23;23;23;23;26;26;23;23;23;26;26;23;23;26;26;23;26;23;26;22;22;25;25;22;22;22;22;22;22;22;22;25;25;26;25;25;25;22;22;24;25;25;22;22;22;22;22;22;22;22;22
22;22;22;22;22;22;22;22;22;22;21;21;21;24;24;24;24;24;24;24;24;24;22;22;22;22;22;22;22;22;22;22;22;21;22;25;26;26;26;26;26;26;26;18;9;7;14;11;7;11;18;11;11;16;14;16;14;14;14;2;2;7;18;26;26;21;21;26;26;26;26;23;23;23;26;26;26;25;24;25;25;25;25;25;25;24;25;25;24;25;25;25;25;26;26;26;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;26;22;22;22;22;22;22;22;22;22;22;22;22;25;25;25;25;26;26;25;25;25;22;22;22;22;22;22;22;22;22;22
22;22;22;22;22;22;22;22;22;22;22;22;21;24;24;24;24;25;25;24;24;24;22;22;22;22;25;25;22;22;22;22;22;22;25;25;26;26;26;26;26;26;17;2;11;14;11;7;14;26;14;2;2;2;7;11;18;14;2;4;11;23;26;21;21;21;26;26;23;23;26;26;26;21;21;24;24;24;24;24;24;24;25;25;25;26;25;25;24;25;22;25;24;25;25;25;25;26;26;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;26;25;22;22;22;22;22;22;22;22;25;25;25;25;26;25;25;26;26;23;22;22;22;22;22;22;22;22;22;22;22
20;20;20;22;22;22;22;22;22;22;22;22;21;24;24;24;24;25;22;22;22;25;25;22;22;22;25;25;25;22;22;22;22;25;25;25;26;26;26;26;26;14;2;11;14;11;11;17;26;11;2;2;9;12;11;14;7;1;2;14;26;26;21;21;21;26;23;26;26;23;21;21;21;21;24;24;24;24;24;24;24;25;25;25;25;25;25;25;25;26;23;22;24;24;22;22;22;22;22;22;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;26;26;22;22;22;22;22;22;22;22;25;25;25;22;22;25;25;25;26;26;22;22;22;22;22;22;22;22;22;22;22
22;22;20;20;20;22;22;22;22;22;22;22;24;24;24;24;24;22;22;23;22;25;22;22;22;22;22;22;25;25;22;22;25;26;26;26;26;26;26;26;14;2;14;14;7;11;14;19;11;2;2;7;11;14;14;11;2;7;14;26;26;21;21;26;23;23;21;23;26;26;21;23;25;24;24;24;24;24;24;25;25;24;24;25;22;25;25;26;26;26;26;22;25;25;22;22;22;22;20;20;20;22;22;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;26;22;22;22;22;22;22;22;22;22;22;22;22;25;25;22;22;22;26;26;22;22;22;22;22;22;22;22;20
22;22;22;22;20;20;20;20;22;22;22;22;24;24;24;24;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;25;25;26;26;26;26;26;26;15;7;14;18;11;11;14;11;11;2;2;7;11;14;18;7;2;7;19;26;26;21;23;26;23;23;21;21;21;23;26;22;25;24;24;24;25;21;25;25;25;24;24;24;25;25;25;23;26;25;25;26;26;23;22;22;22;22;22;22;22;22;22;22;22;22;22;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;26;21;20;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;26;26;22;22;22;22;22;22;20;20
22;22;22;22;22;22;22;20;20;20;22;22;25;25;25;24;25;22;22;22;22;22;22;22;22;22;22;22;22;22;25;26;26;26;26;26;26;26;14;7;17;14;2;11;19;19;17;14;13;11;11;17;18;7;2;7;26;26;21;26;23;23;23;26;26;26;21;26;22;22;25;24;24;24;24;26;26;25;24;24;24;24;24;25;22;22;22;25;25;22;22;25;26;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;23;23;23;23;23;23;23;23;23;23;23;23;25;25;23;23;23;21;21;21;23;22;22;22;22;22;22;22;22;22;22;22;22;22;22;26;26;26;22;20;20;20;20;20
22;22;22;22;22;22;22;22;22;22;22;22;22;22;25;24;25;22;22;22;22;22;22;22;22;22;22;22;22;25;26;26;26;26;26;26;26;16;2;14;18;7;7;7;7;15;14;17;18;19;20;18;7;1;11;26;26;26;23;26;26;26;23;23;26;26;21;24;24;25;24;24;24;24;25;25;22;24;24;24;25;22;22;22;22;22;22;25;25;22;22;22;22;26;26;22;22;22;22;22;22;22;22;22;22;22;22;22;22;26;26;23;23;23;23;23;23;23;23;23;23;26;26;23;21;21;23;21;23;23;21;23;22;22;22;22;22;22;22;22;22;22;22;22;21;20;20;20;20;20;20;20
22;22;22;22;22;22;22;22;22;22;22;22;22;26;22;25;25;22;22;22;22;22;22;22;22;22;22;25;25;26;26;26;26;26;26;26;17;2;11;14;7;14;18;14;11;11;11;7;11;14;11;2;2;11;26;26;23;23;21;21;26;26;26;21;26;22;21;24;24;24;24;26;26;25;24;22;22;25;25;24;24;22;22;22;22;22;22;22;22;22;22;22;22;22;26;26;22;22;22;22;22;22;22;22;22;22;22;22;22;22;26;26;26;23;23;23;23;23;23;23;26;23;23;23;21;21;26;26;22;22;22;21;21;22;22;22;22;22;22;22;22;22;20;20;20;20;20;20;20;20;20;20
22;22;22;22;22;22;22;22;22;22;22;22;22;26;26;22;22;22;22;22;22;22;22;22;22;22;22;25;25;26;26;26;26;26;26;18;7;11;18;7;11;14;11;11;18;11;17;14;11;7;2;2;14;26;26;26;26;23;23;23;26;26;26;22;24;24;24;24;24;24;21;26;25;24;24;22;22;22;25;25;25;22;22;22;22;22;22;22;22;22;22;22;22;22;22;26;26;22;22;22;22;22;22;22;22;22;22;22;22;22;22;25;26;26;23;23;23;23;23;23;23;23;23;23;23;23;23;23;26;25;25;22;20;22;22;22;25;22;22;22;22;20;20;20;20;20;20;20;20;19;20;20
26;26;26;26;26;26;26;22;22;22;22;22;22;20;26;26;22;22;22;22;22;22;22;22;22;22;26;26;26;26;26;26;26;26;19;7;11;14;7;14;18;14;14;18;14;11;14;14;14;2;2;11;26;26;26;23;21;26;21;21;23;23;21;24;24;24;24;24;25;24;26;24;24;25;24;25;23;22;25;26;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;26;26;22;22;22;22;22;26;22;26;26;22;22;22;22;22;22;22;26;26;26;23;23;23;23;23;23;23;23;21;21;21;20;20;20;20;22;22;22;25;22;22;22;22;21;20;20;20;20;19;20;20;20;20;20;20
22;22;22;22;22;22;22;22;22;20;24;24;24;24;22;22;26;26;22;22;22;22;22;22;22;22;26;26;26;26;26;26;26;26;7;7;14;11;14;18;11;14;18;11;11;14;11;14;2;2;17;26;26;26;26;26;21;21;26;21;26;25;24;24;24;24;24;26;26;25;24;24;22;23;26;26;26;26;23;26;26;26;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;26;26;26;26;26;26;26;26;26;22;22;22;22;22;22;22;22;25;26;26;26;26;26;26;26;26;26;23;23;23;23;22;20;20;25;26;25;26;25;22;22;22;22;20;20;20;20;19;20;20;20;20;20;20;20
22;22;22;22;22;22;22;24;24;24;24;24;24;25;22;22;25;26;26;22;22;22;22;22;22;22;26;26;26;26;26;26;26;11;11;19;11;14;18;18;14;14;14;11;14;14;14;7;2;14;26;26;26;21;21;26;26;21;26;21;24;25;24;24;24;24;25;26;26;25;25;25;25;26;23;22;22;22;22;22;22;22;26;26;26;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;25;22;22;22;25;26;26;23;23;23;23;23;23;23;26;25;25;26;26;22;22;22;20;20;20;20;20;20;20;20;20;20;20;20
22;22;22;22;22;22;22;24;24;24;24;24;24;24;24;25;22;22;26;26;22;22;22;22;22;26;26;26;26;26;26;26;13;7;19;11;2;11;14;18;26;26;18;14;14;14;7;2;14;26;26;26;26;21;21;21;26;26;22;24;24;24;24;24;26;26;25;23;22;22;22;22;25;22;22;22;22;22;22;22;22;22;22;22;26;26;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;26;26;26;23;23;23;23;23;23;23;26;25;25;26;26;22;22;22;20;20;19;20;20;20;19;20;20;20;20
22;22;22;22;22;22;20;24;24;24;24;25;25;25;24;25;22;22;22;22;25;25;22;22;26;26;26;26;26;26;26;15;7;19;11;7;11;11;11;12;7;7;15;18;18;11;2;14;26;26;26;21;21;21;21;23;26;21;26;25;25;24;24;25;26;26;22;22;22;22;26;26;25;23;22;22;22;22;22;22;22;22;22;22;22;25;25;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;26;26;26;26;26;26;26;26;26;22;22;22;22;22;22;22;22;22;22;22;22;22;26;26;23;23;23;23;23;23;23;25;25;25;26;23;22;22;20;20;20;20;20;20;20;20;20;19;20
22;22;22;22;22;22;20;24;24;24;24;25;22;22;22;25;25;22;22;22;25;25;25;26;26;26;26;26;26;26;18;7;11;14;7;17;24;20;14;17;7;7;7;14;7;2;14;26;26;26;21;21;21;21;26;26;21;24;24;24;24;21;26;25;25;26;22;22;25;25;25;25;23;22;22;22;22;22;22;22;22;23;26;25;22;22;22;22;25;25;25;22;22;22;22;22;22;22;22;22;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;22;22;22;22;22;22;22;22;22;22;22;26;26;23;23;23;23;23;23;26;25;25;25;26;22;22;20;20;20;19;20;19;20;20;20;20;20
22;22;22;22;22;22;24;24;24;24;21;22;22;23;22;25;22;22;22;22;22;22;25;26;25;26;26;26;26;26;7;11;14;7;17;19;19;14;14;18;19;23;20;14;2;11;26;26;21;21;21;21;21;21;23;20;24;25;24;24;24;26;26;26;24;25;26;26;25;25;25;22;22;22;22;22;22;22;22;22;22;26;26;26;22;22;22;22;21;26;22;22;26;26;26;26;26;26;26;26;26;26;26;19;18;17;16;16;17;18;18;19;20;26;26;26;26;22;22;22;22;22;22;22;22;22;22;25;26;23;23;23;23;23;23;26;25;25;26;22;22;22;20;20;20;19;20;20;20;19;20;20
22;26;22;22;22;22;24;24;24;24;22;22;22;22;22;22;22;22;22;22;22;22;26;25;25;26;26;26;26;11;7;18;11;14;18;14;11;7;18;18;18;18;14;2;7;26;26;21;21;21;21;21;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;22;22;22;22;22;22;25;25;26;19;17;19;26;26;26;26;26;26;26;26;26;26;26;26;26;26;24;19;18;17;13;12;10;10;10;12;12;12;12;13;15;17;19;26;26;26;26;26;22;22;22;22;22;22;22;22;22;26;23;23;23;23;23;26;26;26;26;22;22;22;20;20;20;20;20;19;20;20;20;20
22;26;26;22;22;22;22;25;25;24;25;22;22;22;22;22;22;22;22;22;22;23;25;25;26;26;26;26;17;2;14;11;11;18;14;11;7;14;19;18;11;7;7;2;18;26;21;21;21;21;21;23;21;20;20;22;20;21;23;24;24;20;20;20;20;20;20;20;20;20;20;20;22;22;22;22;22;22;26;26;26;15;15;18;26;26;26;26;26;25;20;19;18;17;17;17;16;17;16;16;15;13;12;12;12;12;10;10;10;10;10;12;13;15;15;17;19;26;26;26;26;26;26;26;26;26;22;22;25;26;23;23;23;23;23;23;26;25;25;22;22;25;20;20;19;20;19;20;20;20;20;20
22;22;23;23;22;22;22;22;25;24;25;22;22;22;22;22;22;22;22;22;23;26;25;26;26;26;26;20;7;11;14;11;18;18;11;7;14;18;14;11;7;7;2;11;26;26;21;21;21;21;21;21;21;21;22;23;21;26;26;26;25;25;26;25;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;17;13;16;24;24;18;18;17;17;16;16;16;16;16;15;12;13;15;15;15;13;13;13;13;15;13;12;12;12;13;13;13;13;13;13;15;15;17;18;19;26;26;26;26;26;26;26;22;26;26;23;23;23;23;23;23;26;25;25;25;22;22;20;20;20;20;19;20;20;20;20;20
26;22;22;23;21;21;23;26;25;25;25;22;22;22;22;22;22;22;22;23;26;25;25;26;26;26;26;11;7;19;11;14;19;19;19;18;19;14;11;7;7;7;7;26;26;21;21;21;21;21;21;21;21;21;21;26;26;26;22;22;25;26;26;26;26;26;26;26;26;26;26;26;25;25;25;26;20;19;19;17;13;15;17;17;16;16;15;12;12;13;16;16;17;18;15;13;16;16;17;17;16;15;15;15;13;13;13;13;12;12;10;10;10;10;12;12;12;13;13;15;16;17;16;15;15;17;26;26;26;26;26;23;23;23;23;23;23;26;26;26;22;22;20;20;20;20;20;20;20;20;20;20
26;26;22;22;22;21;21;21;26;22;22;22;22;22;22;22;22;22;22;26;25;25;26;26;26;26;18;7;19;11;7;11;11;14;14;14;18;19;14;14;7;2;17;26;21;21;21;21;21;21;21;21;21;21;21;26;23;23;26;26;26;26;26;26;26;26;26;26;26;20;19;18;17;16;16;16;15;16;15;15;15;16;16;16;17;16;16;15;12;12;13;17;18;16;13;12;15;16;14;14;19;16;15;15;15;16;15;15;13;13;13;12;12;10;10;8;8;10;12;10;8;5;8;8;10;12;17;26;26;26;26;23;23;23;23;26;26;26;26;26;26;26;24;20;20;20;20;19;20;20;20;20
22;26;26;23;22;21;20;21;26;26;22;22;22;22;22;22;25;25;25;25;25;25;26;26;26;26;7;11;18;7;14;18;18;14;11;11;14;14;19;14;2;11;26;26;21;21;21;21;21;21;21;21;22;26;26;26;26;26;26;26;26;26;20;19;19;17;17;16;15;13;13;12;12;10;12;13;13;15;13;15;16;16;16;16;17;18;19;26;26;13;12;18;18;16;12;12;13;16;13;11;12;12;15;13;14;18;17;13;13;13;13;13;13;13;12;12;10;8;6;8;8;6;8;12;12;10;13;17;19;20;26;26;26;26;26;26;26;26;26;26;26;26;26;26;22;20;20;20;20;20;20;20
22;22;26;26;22;20;20;20;20;26;26;26;22;22;22;22;25;25;25;25;25;26;26;26;26;16;7;14;11;11;20;18;26;26;19;17;14;11;11;7;7;19;26;21;21;22;22;21;21;23;22;26;26;26;26;26;25;20;19;18;17;16;15;13;12;12;10;8;6;5;3;6;8;12;13;15;15;13;13;13;13;12;13;12;13;13;15;15;18;16;15;21;17;15;10;12;16;14;12;9;6;5;12;15;14;14;18;13;13;13;13;15;16;15;13;15;13;12;10;8;8;10;10;10;12;12;12;13;15;16;18;19;26;26;26;18;17;16;16;16;16;17;18;20;26;26;20;20;19;20;20;20
22;22;25;25;20;20;20;20;20;20;22;26;26;22;22;25;22;25;25;25;25;26;26;26;25;7;11;14;7;18;26;19;11;14;14;18;18;14;11;7;14;26;26;21;21;21;21;21;21;22;26;26;26;22;19;18;17;16;13;13;10;10;8;6;5;3;3;3;3;5;10;12;13;15;15;13;13;12;13;12;12;12;10;12;10;12;10;10;10;12;13;13;13;13;12;15;12;8;6;6;6;13;15;15;18;18;17;15;13;13;13;14;14;18;13;13;13;15;15;13;10;10;8;8;10;10;12;12;12;13;15;16;17;16;13;10;10;12;12;13;13;13;13;15;17;26;26;20;20;20;20;20
24;24;24;25;24;20;20;20;20;20;20;21;21;26;25;25;25;25;25;25;26;26;26;26;11;7;14;7;11;23;19;14;7;7;11;18;14;14;7;11;26;26;21;21;21;21;21;22;26;26;26;19;19;17;15;13;12;10;6;5;5;3;3;3;3;3;3;3;10;12;15;15;13;13;13;13;13;12;13;12;12;12;12;13;10;10;10;10;10;10;9;8;10;10;12;10;6;3;3;3;3;6;18;14;18;19;15;15;15;13;13;14;14;17;13;13;13;14;18;19;15;15;13;13;10;8;10;10;12;12;13;13;12;6;5;8;12;12;13;12;13;12;10;10;10;15;19;26;20;20;20;20
24;24;24;22;22;22;21;20;20;20;20;21;21;21;26;26;25;25;25;25;26;26;26;25;7;11;14;7;19;18;11;7;7;7;14;18;14;14;2;14;26;21;20;20;20;22;26;26;20;19;18;16;15;12;10;8;5;5;3;3;3;3;3;3;3;3;8;13;13;13;13;13;13;13;12;12;12;12;12;10;13;15;12;13;12;10;10;10;8;8;8;8;8;8;6;8;8;6;6;5;5;3;4;18;26;16;10;10;13;13;15;17;19;17;13;13;15;14;18;17;12;12;12;10;10;10;10;8;10;10;12;10;5;3;8;12;13;13;12;13;12;10;8;8;8;8;13;26;26;20;20;20
22;25;25;22;22;22;22;20;20;20;20;21;21;21;26;26;26;26;26;26;26;26;26;15;7;14;11;14;20;14;11;7;7;11;18;14;14;7;11;23;26;20;20;19;20;26;26;19;19;17;13;10;8;6;5;3;3;3;3;3;5;3;3;3;5;10;13;13;13;13;12;13;12;12;12;12;12;12;12;8;13;17;9;10;12;8;8;8;8;8;8;8;6;6;6;6;6;6;4;8;8;8;6;13;19;16;10;10;12;14;18;18;19;18;16;12;12;7;10;8;6;8;6;8;10;12;10;10;10;10;12;10;6;8;12;15;13;12;13;12;12;15;13;10;8;8;10;17;26;20;20;20
25;26;22;22;22;22;22;22;22;22;22;21;21;25;26;26;26;26;26;26;26;26;26;7;11;18;11;14;19;20;19;18;14;19;18;18;11;7;14;26;21;20;20;20;25;26;19;16;16;17;18;12;3;3;3;3;3;3;3;5;3;3;3;6;12;13;12;12;12;12;12;12;12;12;12;10;10;10;10;10;10;10;10;8;8;8;8;6;8;6;6;6;6;6;6;5;5;6;6;3;5;6;8;8;9;13;10;3;3;6;13;12;8;6;6;6;5;3;5;6;8;8;8;10;13;16;12;12;12;10;12;13;12;13;15;13;12;13;13;15;24;26;26;15;10;12;10;15;26;23;20;20
22;22;22;22;22;25;22;22;22;22;22;22;25;25;25;26;25;26;26;26;26;26;14;7;19;11;7;11;14;14;14;18;26;26;26;14;7;11;20;26;20;20;20;21;26;19;17;15;15;15;18;10;3;3;3;3;3;5;5;3;3;3;8;12;12;12;12;12;12;12;12;12;12;10;10;10;10;10;10;8;8;6;8;8;6;8;6;6;6;6;6;5;6;5;5;6;5;6;5;3;5;5;3;6;8;5;3;6;9;10;12;6;5;5;6;5;6;6;8;8;8;10;10;10;12;13;12;12;12;12;13;16;13;13;15;13;13;13;16;26;17;12;15;26;15;12;12;16;26;26;20;20
25;22;22;22;22;25;25;22;22;22;22;22;25;26;25;25;25;25;26;26;26;26;7;11;18;7;14;20;18;14;11;11;18;18;14;11;7;14;26;25;20;20;20;26;20;18;18;18;17;15;12;6;3;3;3;6;6;6;3;3;3;10;12;12;12;13;12;12;12;12;10;10;10;10;10;10;10;8;8;8;8;8;6;8;6;6;6;6;5;5;5;5;5;6;5;5;5;5;6;6;6;6;8;8;10;9;13;17;19;26;15;5;8;6;5;6;6;8;10;10;10;12;12;12;12;12;12;13;12;12;12;12;13;13;13;13;15;16;19;19;16;13;13;19;17;13;13;16;19;26;20;20
