16;16;16;12;12;16;12;16;16;16;16;16;18;14;16;18;16;16;18;16;16;18;16;16;16;16;16;16;18;18;18;18;18;18;18;18;22;23;16;18;18;18;16;18;18;18;18;18;18;18;22;18;18;18;18;18;22;18;18;18;18;18;18;18;18;18;22;18;18;18;18;22;18;18;18;18;22;18;22;18;22;18;22;18;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;23;22;23;22;22;22;23;22;23;22;23;22;23;22;23;23;22;23;23;23;22;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23
12;16;12;16;12;12;16;16;16;16;17;16;16;16;16;16;16;16;16;16;18;16;16;18;18;18;18;18;18;17;18;17;18;17;18;16;23;23;16;16;16;16;18;16;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;22;18;22;18;18;22;18;22;18;22;22;22;18;22;22;18;22;22;22;22;22;22;22;22;22;22;22;22;23;22;22;22;22;22;22;23;22;23;22;22;23;22;23;22;23;22;23;23;22;23;22;23;23;22;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23
16;16;16;14;16;17;14;17;14;17;14;18;14;17;16;16;16;16;12;16;12;16;16;16;16;16;16;16;16;16;16;16;16;16;16;12;23;23;10;16;16;16;16;16;16;16;16;16;16;16;18;16;18;16;18;16;16;18;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;22;18;22;18;22;18;22;18;22;18;22;22;18;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;23;22;22;22;22;23;22;22;23;22;23;22;23;22;23;22;23;23;22;23;23;23;22;23;22;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23
12;12;12;16;16;14;16;12;16;12;12;16;16;12;16;16;12;12;12;12;12;12;12;12;12;12;16;16;16;16;16;16;16;16;16;12;23;23;12;16;16;16;16;16;16;16;16;18;16;18;16;18;18;16;18;18;18;18;18;18;16;18;18;18;18;18;18;18;18;18;18;18;18;18;22;18;22;18;18;18;18;22;18;18;22;18;22;18;22;22;22;18;22;22;22;22;22;22;22;22;22;22;22;22;23;22;22;22;23;22;23;22;23;22;23;22;23;22;23;22;23;22;23;22;23;23;22;23;23;23;23;23;22;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23
12;10;12;10;12;10;12;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;16;12;12;12;12;16;12;16;10;23;22;12;16;16;16;16;16;16;18;18;17;18;17;17;17;17;17;17;17;17;17;17;17;22;22;17;22;22;22;22;22;22;22;22;18;22;22;18;18;18;18;18;22;18;18;18;22;18;22;18;22;18;18;22;22;18;22;18;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;23;22;23;23;22;23;22;23;23;22;23;22;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23
10;10;10;10;12;10;12;10;10;10;12;10;10;12;10;12;10;12;12;12;12;12;12;12;12;12;12;12;12;16;12;16;12;12;12;12;23;23;16;12;16;16;16;16;14;17;14;14;17;17;14;17;17;17;17;17;17;21;21;22;21;21;21;22;21;21;22;22;22;22;22;22;22;18;18;22;18;18;22;18;18;22;18;18;18;22;18;22;18;22;18;22;22;22;22;22;18;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;23;22;23;22;22;23;22;22;23;23;22;23;22;23;23;23;23;22;23;22;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23
10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;12;10;12;10;12;12;12;12;12;12;12;12;12;16;24;24;10;12;16;16;16;16;16;16;16;16;14;16;18;14;17;14;17;17;17;17;17;17;17;17;21;17;21;17;21;17;21;17;22;17;17;18;18;18;18;18;18;18;18;18;18;22;18;18;18;18;22;18;22;18;18;22;18;22;22;22;18;18;18;18;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;23;22;22;23;22;22;23;22;23;22;23;22;23;23;23;23;23;22;23;22;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;21;23;21;23;21;23;23;23;23;23;23
6;6;10;6;10;6;10;10;10;10;10;10;10;10;10;10;10;10;12;10;10;12;10;10;12;12;10;12;12;12;12;12;12;12;12;10;23;23;16;12;12;12;16;16;16;16;14;16;16;14;14;17;14;17;17;17;17;17;17;17;17;17;17;17;17;17;17;18;17;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;22;18;22;18;18;22;18;22;18;22;17;17;17;17;22;17;21;17;17;22;22;22;21;23;21;21;22;21;22;23;22;22;23;22;22;22;23;22;22;23;22;23;22;23;22;23;22;23;22;23;22;23;23;23;23;22;23;23;23;23;23;23;23;23;23;22;21;23;21;21;21;21;23;21;23;21;21;23;19;21;21;21;23
6;6;6;6;6;10;6;10;6;10;6;10;10;10;10;10;10;10;10;10;10;10;12;10;10;12;10;12;10;12;12;12;12;12;10;12;24;23;10;12;16;12;12;12;16;16;16;14;16;14;16;14;14;14;14;14;17;14;17;17;14;18;16;16;16;16;16;16;18;16;18;16;18;16;18;18;18;18;18;18;18;18;18;22;18;18;18;18;18;18;22;18;22;17;17;17;17;17;17;17;17;17;21;17;21;21;21;21;21;22;21;21;21;21;21;21;21;22;21;22;22;22;22;23;22;22;23;22;23;22;23;22;23;22;23;23;22;23;22;23;23;23;22;23;22;23;23;22;23;21;23;21;21;21;21;23;21;21;21;21;21;21;21;21;21;21;21;21
6;6;10;6;6;6;10;6;10;6;10;10;6;10;10;10;10;10;10;10;10;10;10;10;12;10;10;12;10;12;10;12;10;12;12;6;23;23;12;12;12;12;12;16;12;16;16;16;16;16;16;16;16;16;16;16;14;16;16;16;16;16;16;18;16;18;16;18;16;16;18;16;18;18;18;16;18;18;18;18;18;18;18;18;18;18;18;22;18;17;18;17;17;17;22;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;22;17;22;17;22;17;21;22;22;22;22;22;23;22;22;23;22;23;22;23;22;23;22;23;22;23;23;22;23;23;23;23;22;23;21;23;21;23;21;23;22;21;21;21;23;21;21;21;21;21;22;21;21;21;21
6;6;6;6;10;6;6;6;10;6;6;10;6;10;10;10;10;10;10;10;10;10;10;10;10;12;10;10;12;10;12;10;12;10;12;12;24;23;10;12;12;12;12;12;12;12;12;16;12;16;12;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;18;16;18;16;18;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;18;18;18;17;18;22;17;17;17;17;17;17;17;17;17;22;17;22;22;17;22;22;22;17;22;22;21;22;22;22;21;22;23;22;22;23;22;22;23;22;23;22;23;22;23;22;23;23;22;23;22;23;22;23;21;23;21;23;22;21;22;21;21;21;22;21;22;21;23;21;22;21;21;21;21;21;21
6;6;6;6;6;6;6;6;6;10;6;10;6;10;6;10;10;10;10;10;10;10;10;10;10;10;10;12;10;10;12;10;12;10;12;10;23;23;12;12;12;12;12;12;12;12;16;12;12;16;12;16;12;16;12;16;16;16;16;16;16;16;16;16;16;16;18;16;16;18;16;18;16;18;16;18;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;22;18;22;18;22;18;17;22;17;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;23;22;22;23;22;22;23;22;23;21;23;22;23;23;22;23;21;23;22;23;23;21;23;21;22;21;22;21;22;21;21;21;22;21;21;21;22;21;21;22;21
6;6;6;6;6;6;6;6;6;6;6;6;6;10;6;10;6;10;10;10;10;10;10;10;10;10;10;10;12;10;10;10;10;12;10;16;24;23;6;12;12;12;12;12;12;12;12;12;12;12;16;12;16;12;16;16;12;16;16;16;16;16;16;16;16;16;16;18;16;16;16;16;18;16;18;16;18;16;18;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;22;18;18;22;18;17;22;18;22;17;22;17;22;22;22;22;22;22;22;22;22;22;22;22;22;22;23;22;23;22;22;22;23;22;22;23;22;23;22;23;22;23;22;21;23;22;23;23;23;22;23;23;23;23;23;23;23;23;23;23;23;23;21;23;23;21;23;21;23;21;21
6;6;6;6;6;6;6;6;6;6;10;6;10;6;6;10;6;10;6;10;10;10;10;10;10;10;10;12;10;10;12;10;12;10;10;16;24;24;18;10;12;12;12;12;12;12;12;12;16;12;12;16;12;16;12;16;12;16;16;16;16;16;16;16;16;16;16;16;16;16;18;16;16;18;16;18;16;18;16;18;18;16;18;18;18;18;18;18;18;17;18;18;17;18;17;17;18;17;18;22;18;17;22;17;22;17;22;22;17;22;17;22;17;22;22;22;22;22;22;22;21;22;22;22;22;22;21;22;23;22;22;23;22;21;22;23;22;23;21;23;23;22;23;21;22;23;23;23;22;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23
4;6;4;6;6;6;6;6;6;6;6;6;6;6;6;10;6;10;6;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;16;24;24;25;24;12;12;10;12;12;12;12;12;12;12;12;12;16;12;12;16;12;16;12;16;12;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;18;16;18;16;18;14;18;16;17;18;18;18;18;18;18;18;18;18;18;18;17;18;17;18;17;18;17;18;22;17;17;22;17;22;22;22;22;17;22;22;22;22;22;22;22;21;22;21;22;22;22;21;22;21;22;23;22;23;22;21;23;22;22;21;23;21;23;23;23;21;23;23;21;23;21;23;21;23;21;23;21;23;23;23;23;23;23;23;23;23;23
6;4;6;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;10;6;10;6;10;10;10;10;10;10;10;10;10;10;12;6;17;24;23;23;24;18;10;10;12;12;12;12;12;12;12;12;16;12;12;16;12;16;12;16;16;12;16;12;16;16;16;16;16;16;16;16;16;16;16;16;18;16;18;16;18;16;18;14;18;18;16;18;16;17;16;17;18;18;17;18;17;17;17;18;17;17;17;22;18;22;17;17;22;22;17;22;17;22;17;22;22;22;17;21;22;22;22;22;22;22;22;22;21;22;22;23;22;21;22;21;23;22;23;22;21;23;23;22;23;21;22;21;23;23;21;23;23;23;23;23;23;23;23;23;23;23;23;21;23;23;23;23;23;23
4;6;4;6;4;4;6;4;6;6;6;6;6;6;6;6;6;6;6;6;10;6;10;6;10;10;10;10;10;10;10;10;10;6;18;23;23;23;23;12;10;12;10;12;12;12;12;12;12;12;12;12;12;12;12;12;16;12;12;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;14;18;16;18;16;18;16;17;16;18;18;18;14;18;18;18;18;18;18;17;18;17;18;17;17;18;22;17;17;17;22;17;22;17;22;22;17;22;22;22;22;22;21;22;21;22;21;22;22;21;22;21;22;22;23;21;22;21;22;21;23;22;21;23;22;23;23;23;22;23;23;21;23;21;23;21;23;21;23;21;23;21;23;23;23;23;23;21;23;23
4;4;6;4;6;4;6;4;6;6;6;6;6;6;6;6;6;10;6;6;6;10;6;10;6;10;10;10;10;10;10;10;10;10;10;22;24;24;22;12;12;12;12;10;12;12;12;12;12;12;12;12;16;12;16;12;16;12;16;16;12;16;12;16;16;16;16;16;16;16;16;16;16;16;14;16;16;18;16;16;17;16;18;14;18;16;18;17;16;18;18;17;16;17;17;18;17;18;17;18;17;18;17;17;17;22;17;22;17;22;17;22;17;22;21;17;22;17;21;17;22;22;22;22;22;22;21;22;22;21;22;21;22;22;23;21;23;21;22;23;21;23;21;23;21;21;23;21;23;22;23;21;23;23;21;23;23;23;23;23;23;21;23;21;23;23;23;21
4;4;4;4;4;6;4;6;4;6;4;6;6;5;6;6;6;6;6;5;10;6;5;10;6;10;5;10;10;10;10;10;10;10;10;12;24;23;6;10;12;10;12;12;10;12;12;12;12;12;12;12;12;12;12;12;16;12;16;12;16;12;16;16;16;16;16;16;16;16;16;16;16;16;16;16;14;16;17;16;16;14;16;18;14;18;14;18;16;14;16;17;16;18;17;18;17;18;18;17;17;17;17;17;17;17;17;17;17;17;17;22;17;22;17;22;17;22;22;22;22;21;22;21;22;21;22;22;21;22;21;22;21;22;21;22;23;22;21;23;22;21;22;21;22;23;21;23;21;23;21;23;21;23;21;23;21;23;21;21;23;23;21;23;23;21;23;23
4;4;4;6;4;4;4;4;6;4;5;6;4;6;6;5;6;6;5;10;5;6;10;5;10;5;10;10;5;10;8;10;10;8;6;12;24;24;10;10;10;12;10;12;8;12;12;12;12;12;12;12;12;12;12;12;12;12;16;12;16;16;12;14;12;16;14;16;14;16;14;16;16;14;16;16;16;16;16;14;18;16;17;16;18;16;18;17;17;21;17;17;17;14;18;18;17;17;17;18;17;18;17;17;18;17;17;17;22;21;22;17;22;17;22;17;22;21;17;21;17;22;22;22;22;21;22;21;22;22;21;22;21;22;21;22;21;22;21;22;21;23;21;23;21;23;21;22;23;21;23;21;23;21;23;21;23;21;23;23;21;23;21;23;21;23;21;23
4;4;4;4;4;4;6;4;4;6;4;6;4;5;6;5;6;5;6;6;6;5;6;5;10;5;10;5;10;6;6;10;6;10;10;12;24;23;10;10;10;8;10;12;10;12;10;12;8;12;12;12;12;12;12;12;12;12;14;12;12;14;16;12;14;16;12;16;12;16;16;14;16;16;16;14;16;14;16;16;14;16;18;14;14;16;16;17;17;21;21;17;17;17;14;14;18;14;18;17;17;17;18;17;17;17;17;18;17;24;17;17;17;22;17;22;17;22;17;22;22;17;21;17;21;22;22;21;22;21;22;21;22;21;22;21;21;22;21;23;21;22;23;21;22;21;23;21;21;23;21;23;21;23;21;23;21;23;21;21;23;21;23;21;23;21;23;21
4;4;4;4;4;4;5;4;5;4;5;4;5;6;5;4;6;5;5;5;6;5;6;6;5;6;5;10;5;10;8;5;10;8;6;8;24;24;10;10;8;10;8;10;8;12;8;12;12;12;8;12;12;12;12;14;12;12;12;12;14;12;12;16;12;16;14;16;14;16;14;16;16;14;16;14;16;16;14;16;14;18;14;14;21;21;17;16;12;21;17;16;17;14;17;18;17;17;17;14;18;17;17;17;17;17;17;17;21;21;17;17;17;17;21;17;21;17;22;17;21;17;22;21;22;21;17;21;22;21;22;21;22;21;22;21;22;21;21;22;21;21;21;22;23;21;22;21;23;21;21;23;21;23;21;21;23;21;23;21;23;21;23;21;23;21;23;21
4;4;5;4;5;5;4;5;4;5;4;5;5;4;5;5;5;5;6;5;5;6;5;5;5;10;5;10;5;6;5;10;5;10;6;12;24;24;8;10;10;8;10;12;8;10;12;8;12;8;12;12;12;8;12;12;14;12;14;12;12;14;12;14;12;14;12;12;14;16;16;14;14;16;14;16;16;14;16;14;16;14;17;16;16;19;13;21;24;25;21;16;17;18;14;14;18;14;18;17;17;17;17;17;17;17;17;18;21;21;17;17;17;17;17;17;17;17;21;22;17;21;17;21;17;22;21;17;21;22;21;22;21;21;22;21;21;22;21;21;21;22;21;21;21;21;21;21;21;23;21;21;21;21;23;21;21;23;21;21;23;21;21;23;21;23;21;23
5;5;4;5;5;4;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;6;5;5;5;5;10;5;8;6;8;6;5;8;24;24;10;10;8;10;8;10;8;12;8;12;8;12;8;12;8;12;12;9;12;12;12;14;12;12;14;12;12;14;12;14;12;8;8;10;16;14;16;14;14;16;14;16;14;16;21;24;23;21;16;24;25;25;25;18;14;14;17;18;14;17;17;14;17;14;17;17;17;17;17;17;21;24;17;17;17;21;17;21;17;17;21;17;17;17;21;17;22;17;17;21;22;21;17;21;21;22;21;21;22;21;21;22;21;21;21;21;22;21;23;21;21;21;21;23;21;21;21;21;23;21;21;23;21;21;23;21;21;21;23;21
4;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;6;5;8;5;5;5;6;5;5;8;5;12;24;24;8;5;8;10;8;10;8;10;8;12;8;12;8;12;12;9;12;12;12;9;12;9;12;14;12;14;14;12;16;14;8;7;15;14;14;12;14;16;16;14;14;14;14;16;19;25;25;24;14;24;25;25;24;14;18;17;14;14;17;14;17;14;17;17;17;17;14;17;17;13;19;24;19;21;17;17;17;17;21;17;8;12;21;17;21;17;21;21;17;17;17;21;21;17;21;21;22;21;21;21;21;21;22;21;21;21;21;21;21;21;21;21;21;21;21;23;21;21;21;21;21;21;21;21;21;23;21;23;21;21
5;4;1;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;8;5;5;8;5;5;8;5;8;5;8;5;6;8;24;24;12;6;8;8;8;8;8;8;8;8;8;12;8;8;12;8;12;9;12;12;12;14;12;9;12;14;12;14;14;12;3;19;25;15;12;14;14;12;14;14;16;14;14;16;19;25;25;25;18;20;25;25;25;18;14;14;17;14;14;17;14;17;14;17;14;17;17;21;19;9;15;15;20;20;17;17;17;21;17;17;4;6;22;17;21;21;13;11;25;25;21;17;21;21;21;17;21;21;21;22;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;23;21;21;23;21;23;21;21;21;21;21;21;23
1;5;4;5;5;1;5;1;5;5;3;5;5;3;5;3;5;3;5;3;8;5;3;5;3;5;8;5;8;5;5;8;5;8;5;12;24;24;8;5;8;5;8;10;8;10;8;8;8;8;12;8;12;9;12;8;12;9;12;8;14;12;12;8;12;8;14;12;14;25;25;15;14;12;14;14;14;14;14;14;14;16;24;25;25;25;16;24;25;25;24;14;17;14;14;14;17;14;14;17;14;17;13;17;14;17;15;15;20;19;15;19;21;17;17;17;17;21;6;12;19;21;17;21;15;20;25;25;24;18;21;17;21;21;21;17;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;23;21;23;21;21
5;4;3;5;1;5;5;5;5;3;5;5;3;5;5;3;5;3;5;3;5;3;8;5;8;3;5;3;5;8;3;8;5;8;5;9;24;24;16;5;8;8;8;8;8;8;8;8;12;8;8;8;12;8;12;9;14;8;14;8;14;8;9;7;9;14;12;8;15;24;25;24;12;14;12;14;12;14;14;14;14;12;24;25;25;24;16;24;25;25;24;16;14;14;17;14;14;14;17;14;17;14;17;14;17;13;15;15;15;15;15;19;17;13;17;21;21;14;4;4;17;13;17;17;20;25;20;25;19;17;17;21;17;21;21;21;17;21;21;17;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21
1;5;1;5;5;5;5;3;1;5;3;3;5;3;3;5;3;3;8;3;3;3;3;3;3;8;3;8;3;8;3;8;3;8;5;9;24;24;9;5;8;8;8;8;8;8;8;8;8;8;8;8;8;9;8;8;14;8;8;14;8;14;15;15;11;15;14;8;21;25;25;24;12;9;14;9;14;9;12;14;14;14;23;25;24;24;12;24;25;25;24;14;14;14;14;14;14;14;14;13;14;13;17;13;17;21;19;15;15;11;19;20;17;17;17;13;17;14;1;14;15;9;11;21;11;20;20;20;19;17;21;17;21;21;13;21;17;17;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;19;21;21
5;3;5;3;3;3;3;3;5;3;3;3;3;3;3;3;3;3;3;3;3;8;3;8;3;3;8;3;8;3;8;8;3;8;3;9;24;25;14;3;8;8;8;8;8;8;8;8;8;9;8;9;8;9;8;8;8;8;8;9;8;14;24;24;24;19;8;8;24;25;24;19;8;14;14;12;8;14;8;9;14;8;24;25;24;25;16;24;25;24;24;16;14;13;14;14;13;17;13;17;14;17;14;19;25;25;24;25;25;24;25;19;17;14;14;14;21;20;20;25;19;7;20;19;15;11;11;20;19;17;21;13;21;13;19;25;24;19;13;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;19;21;21;21;21;21;21
3;1;3;3;1;3;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;8;3;8;3;8;3;9;3;9;8;8;13;24;24;13;3;8;3;8;9;8;8;9;8;9;8;9;8;9;8;9;14;9;14;9;8;8;14;25;25;25;24;8;10;19;24;25;24;8;8;8;9;13;14;13;14;8;16;24;25;25;24;8;23;25;25;24;9;14;14;14;14;14;14;14;14;13;14;14;24;25;20;20;11;20;25;25;24;14;17;19;21;21;20;11;19;20;15;15;5;4;9;4;4;8;21;21;13;21;17;24;25;25;25;21;21;21;21;13;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;19;21;21;21
