18;18;18;18;18;17;17;18;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;18;18;17;18;19;17;10;14;20;18;9;2;11;16;16;17;17;18;18;20;15;16;20;20;20;20;17;17;20;15;16;20;20;20;20;20;20;18;20;19;19;19;20;20;20;19;19;19;19;20;18;18;20;20;18
18;17;18;18;17;18;18;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;18;18;17;17;17;18;17;14;20;20;9;4;12;17;12;11;16;17;14;16;17;20;20;18;17;17;20;20;18;18;18;17;19;20;20;20;20;20;18;18;19;19;19;19;20;20;18;18;19;19;19;19;20;20;18;20
18;18;18;18;17;18;18;18;18;17;17;17;17;17;17;17;17;17;17;18;17;18;19;19;17;17;18;17;18;16;17;13;8;9;12;16;10;11;15;16;15;15;17;19;20;20;17;17;19;19;17;18;20;20;19;20;20;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;18;18;19;19
18;18;18;18;18;19;18;17;18;17;17;17;17;17;17;17;17;17;17;17;17;17;18;18;18;18;18;18;20;16;12;5;10;12;10;18;11;9;14;15;18;18;17;18;18;18;20;18;18;20;19;19;20;20;20;19;19;19;19;19;19;19;20;20;20;19;19;19;20;20;20;20;20;20;17;17;20;18
18;19;19;19;20;20;19;18;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;18;18;18;20;15;16;12;8;11;13;14;18;14;10;13;9;10;12;16;17;16;20;18;18;18;20;19;20;20;18;20;19;20;20;20;19;19;20;19;19;19;19;19;19;20;20;19;19;19;19;17;18;19;19
18;18;19;18;19;19;20;18;17;18;17;17;17;17;17;17;17;17;17;17;17;18;17;18;17;20;20;14;11;14;10;11;15;14;11;16;17;12;13;8;8;11;16;15;16;20;20;20;20;20;20;20;17;18;19;20;20;20;20;20;20;20;19;19;19;19;19;19;20;20;19;19;19;19;20;20;19;19
18;19;19;18;19;19;20;18;18;18;17;18;17;17;17;17;17;17;18;17;17;17;18;20;19;16;12;13;13;11;13;17;15;13;12;14;19;16;14;9;11;16;16;15;17;20;20;20;20;20;17;15;15;20;20;19;15;15;17;18;20;20;20;19;19;19;19;19;20;20;19;19;19;19;19;19;19;19
18;19;19;19;19;19;19;18;17;17;18;17;17;17;17;17;17;18;18;18;18;17;17;17;17;15;12;14;15;15;17;15;16;16;13;14;20;17;14;10;12;12;14;16;20;20;20;17;20;17;12;14;17;20;20;14;11;11;11;13;15;17;20;20;19;19;20;20;20;20;20;20;18;18;18;19;19;18
18;19;19;19;19;19;19;19;18;17;17;17;18;18;18;17;18;18;18;17;18;20;17;14;16;19;16;15;16;14;12;15;16;15;13;16;17;16;16;12;9;12;16;20;17;17;18;17;16;10;11;18;20;20;20;9;8;10;10;10;11;13;15;18;20;20;19;18;19;19;20;19;19;18;19;20;20;18
18;19;19;19;19;19;19;19;18;18;17;18;17;18;17;18;18;17;18;18;20;17;12;14;18;16;10;9;10;11;15;20;15;9;9;15;17;17;16;10;11;17;18;15;15;20;20;14;8;7;15;20;17;17;15;8;8;9;9;10;12;11;12;14;17;20;20;19;20;20;18;18;20;20;20;20;20;19
19;19;19;18;19;19;19;18;18;17;18;18;18;17;18;17;18;17;18;19;18;15;15;16;16;10;10;12;10;15;18;14;10;8;8;13;17;14;13;14;17;17;12;13;16;19;10;6;3;13;20;15;11;10;8;7;9;8;9;13;14;14;14;14;14;16;18;20;18;18;17;17;19;17;19;20;19;19
18;18;19;18;19;19;19;18;18;18;17;18;17;18;18;18;18;18;18;18;18;17;15;11;12;16;17;15;12;9;11;11;9;11;7;9;10;4;10;17;20;12;8;15;20;12;2;3;6;19;16;8;8;8;7;8;8;9;9;13;15;14;14;14;13;13;15;17;18;16;17;18;20;18;16;17;20;19
18;18;19;18;19;19;19;18;18;18;18;18;18;18;18;18;18;17;18;17;17;16;13;15;17;20;11;8;9;9;12;15;11;10;8;8;9;10;14;17;20;8;9;18;14;5;5;2;6;17;9;6;9;8;7;8;8;9;9;10;14;14;14;13;13;13;14;16;20;18;20;20;16;17;16;17;20;20
20;19;19;19;19;19;19;18;18;18;18;18;18;19;19;18;18;17;18;17;17;16;18;20;20;11;4;10;9;8;13;10;7;11;9;10;13;16;18;20;15;10;15;20;9;2;3;1;5;14;9;8;8;6;8;7;8;8;9;9;11;14;13;13;14;16;15;16;16;16;15;16;14;18;20;16;17;20
19;19;19;19;19;19;19;18;17;18;18;18;18;19;19;18;17;18;18;17;18;18;18;16;14;9;12;13;13;14;9;8;10;10;10;13;15;17;20;13;9;17;16;11;6;2;2;4;4;15;14;5;5;7;8;7;8;8;9;9;9;10;11;11;15;17;14;13;14;13;9;8;9;14;20;16;13;16
18;18;19;20;19;19;19;18;18;18;18;18;18;20;20;18;18;17;17;17;18;18;17;16;13;12;14;11;15;14;9;13;13;11;9;9;15;16;18;11;7;12;13;7;3;3;4;7;6;10;20;13;7;4;6;7;9;9;8;9;9;9;9;12;14;13;14;13;16;15;9;7;7;2;8;16;17;14
20;18;19;19;19;19;20;19;18;18;20;19;19;19;18;18;17;18;18;17;17;18;20;16;12;14;16;19;15;7;5;10;11;8;8;9;15;17;16;11;5;5;8;6;5;3;5;7;7;3;11;20;19;13;11;10;8;9;9;9;9;8;9;14;13;13;14;16;17;13;13;12;8;4;1;2;13;18
20;20;19;18;19;19;19;19;18;18;18;18;18;18;18;18;18;17;19;18;19;20;18;17;11;14;17;17;10;10;10;14;11;4;9;11;14;17;15;9;6;6;7;6;5;4;4;5;4;5;5;9;15;20;20;15;7;8;8;9;9;8;12;15;14;13;14;16;15;12;12;13;9;6;3;1;1;13
19;19;19;19;19;19;19;18;18;18;18;18;18;19;20;20;20;20;17;18;17;16;16;13;7;12;17;14;15;20;20;15;9;8;11;15;17;13;9;9;8;6;5;4;3;3;2;3;4;6;7;4;4;10;15;20;12;8;8;9;9;11;14;14;11;12;15;16;13;13;11;9;9;5;3;2;3;8
19;19;19;19;19;19;19;19;19;20;19;19;20;18;18;20;14;9;10;11;14;17;14;6;10;17;14;16;20;16;13;8;9;10;15;17;20;14;10;7;7;6;4;4;3;3;2;3;5;7;7;9;9;3;11;18;12;9;9;9;10;11;13;14;12;14;15;12;11;12;11;9;9;4;3;2;1;9
19;19;19;19;19;19;19;19;19;19;20;20;17;16;14;10;8;9;13;15;17;16;9;9;16;20;15;17;20;13;10;9;9;11;16;20;20;17;11;7;5;6;5;5;3;2;3;3;5;6;6;8;12;8;12;14;9;8;8;9;10;9;13;14;13;14;11;10;11;10;10;10;9;6;2;3;1;7
19;19;19;19;19;19;19;19;19;18;18;20;17;13;12;12;16;20;20;20;16;9;9;15;16;17;17;18;14;14;13;11;11;15;17;20;17;15;12;7;7;6;6;6;4;2;3;5;6;6;4;6;10;13;15;10;8;4;6;9;11;12;12;12;12;11;11;11;10;9;9;10;10;7;2;1;4;4
19;19;19;19;19;19;19;19;19;18;18;17;15;13;16;20;17;16;18;17;11;12;16;17;15;16;18;15;13;14;10;7;10;16;18;20;16;16;11;4;7;6;6;6;5;4;6;6;8;7;5;5;8;14;14;9;9;9;9;11;15;10;10;12;13;11;12;11;11;9;9;9;10;6;2;2;3;7
19;19;19;19;19;19;19;19;19;20;19;16;16;17;18;17;15;16;18;17;16;17;17;20;16;17;17;16;13;8;10;10;14;17;20;18;15;16;10;3;5;8;8;7;4;7;9;8;9;9;7;6;4;9;14;10;9;11;13;15;15;10;10;13;14;14;13;12;11;11;10;9;9;7;1;3;2;8
19;20;20;19;19;19;19;20;19;19;20;17;19;20;17;17;20;20;18;20;20;20;18;17;20;17;16;18;14;12;17;17;14;16;20;17;15;17;8;1;3;9;10;12;12;14;15;14;14;14;11;6;7;13;17;12;10;11;15;16;12;13;15;17;17;17;17;18;17;15;14;11;8;7;1;1;2;8
19;20;20;19;19;19;19;20;19;20;18;17;18;19;20;20;20;19;18;18;18;18;18;18;17;16;17;15;12;14;10;10;15;20;20;17;20;15;3;1;3;3;2;11;20;20;20;20;20;18;14;11;15;12;13;13;11;12;15;17;15;17;20;20;20;18;18;17;17;16;16;16;10;6;2;1;1;5
20;20;20;20;20;19;19;18;20;18;17;17;18;18;20;19;19;19;18;18;18;18;18;17;16;16;17;17;11;9;11;12;17;20;20;16;20;9;1;2;1;1;5;9;13;15;16;18;20;17;16;17;9;2;13;16;11;11;14;16;20;20;18;18;17;16;16;12;10;13;11;12;13;5;1;2;1;2
20;20;20;20;20;19;18;19;19;16;16;20;18;18;18;19;20;18;18;18;18;18;18;18;18;17;18;15;10;10;12;15;18;20;18;17;13;3;3;3;8;9;14;14;14;14;14;14;16;18;20;15;9;12;14;16;15;15;15;15;16;17;17;17;16;16;15;14;10;11;12;7;6;6;2;1;1;1
20;20;20;20;20;19;19;20;16;16;19;20;20;18;18;19;19;18;18;18;18;18;18;18;17;20;20;10;11;17;12;14;18;18;15;17;8;1;7;11;16;20;20;20;20;20;15;14;15;17;20;18;15;8;3;11;16;16;16;18;16;16;16;16;17;17;18;19;16;15;15;11;1;2;4;2;1;1
20;20;20;20;19;20;20;19;17;18;19;18;18;19;20;19;20;19;18;19;18;18;18;18;20;20;13;8;14;16;16;16;19;18;17;13;1;3;10;20;20;20;20;20;17;16;18;15;15;17;20;20;9;1;3;9;16;16;16;17;16;14;16;19;20;20;19;17;20;18;17;18;10;1;3;5;2;1
20;20;20;20;20;19;18;18;20;20;18;18;18;17;17;18;20;19;18;19;20;18;18;19;15;14;14;10;14;14;17;18;18;20;20;8;1;8;15;20;20;20;20;20;13;7;13;18;17;20;16;10;4;6;7;10;16;17;15;14;15;17;20;20;20;20;18;16;16;18;18;18;20;9;1;6;3;2
20;20;20;19;20;18;18;18;19;20;20;20;20;18;17;18;18;18;18;19;20;20;19;18;16;16;14;14;12;10;13;16;19;20;14;2;5;9;17;20;17;15;16;16;14;11;10;16;20;13;5;4;5;7;8;10;14;14;13;13;14;16;16;17;17;17;20;17;14;16;20;20;20;18;5;2;5;3
20;20;20;20;19;19;19;19;19;20;20;19;19;19;20;19;18;18;19;19;19;20;18;18;20;17;12;14;13;8;9;16;20;20;8;2;9;10;15;17;12;8;13;14;14;14;12;11;10;5;3;6;7;7;7;10;14;14;13;14;12;12;13;16;16;16;15;14;13;16;18;14;15;20;14;2;2;4
20;20;20;20;19;19;19;19;19;20;20;19;19;19;18;18;19;19;18;18;18;19;19;19;17;16;14;15;16;14;15;16;20;16;5;4;9;11;10;8;8;9;10;11;11;11;10;7;1;2;5;7;6;2;7;9;9;14;13;12;13;12;12;14;16;16;15;13;12;12;15;10;1;10;16;8;4;4
20;20;20;20;19;19;19;19;19;20;20;19;19;20;20;19;18;18;19;19;19;20;19;20;16;16;14;11;14;17;20;17;20;13;3;6;8;8;3;2;5;8;9;10;10;9;5;1;2;3;4;6;4;6;9;10;1;8;15;13;11;11;11;11;12;14;15;14;14;14;13;13;8;1;7;8;7;6
20;20;20;20;20;20;20;20;20;19;19;19;19;19;19;20;18;18;19;19;19;19;20;18;17;15;13;9;12;16;19;18;20;12;3;6;8;5;2;5;7;9;9;8;7;1;1;6;9;5;2;7;9;11;13;15;10;1;10;16;12;10;10;11;11;12;12;13;13;14;14;13;11;7;1;4;6;7
20;20;20;20;20;20;20;20;20;19;19;19;19;19;19;20;20;19;19;19;19;19;20;19;17;16;16;14;15;17;16;17;20;11;4;6;7;6;6;7;7;4;3;1;1;1;8;12;9;2;9;12;11;12;17;16;16;10;1;8;13;13;11;10;10;10;9;10;10;10;10;10;11;8;4;3;4;7
20;20;20;20;20;20;20;20;20;19;19;19;19;19;19;20;20;20;19;19;19;18;18;19;18;15;15;18;20;14;13;17;19;13;5;7;8;6;7;6;3;2;2;1;1;8;12;12;7;9;17;15;11;15;15;15;18;18;10;1;6;12;14;12;9;9;7;7;7;9;8;8;8;7;6;4;3;3
19;19;19;19;20;20;20;20;20;20;20;19;19;19;19;19;19;19;19;19;19;18;18;20;16;14;17;17;16;13;11;16;20;15;8;7;6;6;6;3;1;1;2;1;7;10;13;10;9;16;20;17;12;16;15;16;20;20;17;8;1;10;12;14;11;10;9;9;7;6;8;7;7;6;7;5;4;2
19;19;19;19;20;20;20;20;20;20;20;19;19;19;19;19;19;19;19;19;19;20;20;17;16;17;18;17;17;9;7;15;17;16;10;3;5;6;4;2;2;2;2;4;9;12;14;8;11;20;20;20;16;15;15;17;20;20;20;14;10;12;10;14;14;10;9;10;8;6;6;7;7;6;5;6;5;3
18;19;20;20;20;20;20;20;20;19;19;19;19;19;19;19;19;19;19;19;20;18;16;17;18;20;17;17;19;11;9;10;13;17;12;2;5;5;3;3;3;3;3;8;10;12;14;4;7;14;13;12;16;16;17;16;14;12;16;17;15;12;11;13;14;12;10;9;10;6;6;7;5;5;4;5;4;3
18;18;20;19;18;20;20;20;20;19;19;19;19;19;19;19;19;19;19;19;19;18;17;18;18;18;17;16;13;16;15;8;9;17;13;1;5;5;4;4;4;4;6;8;11;12;10;4;2;3;1;1;6;9;11;12;11;10;12;13;12;11;10;12;13;13;10;10;11;8;8;9;7;6;5;5;6;3
20;18;19;19;17;18;20;20;20;19;19;19;19;19;19;19;19;19;19;19;18;19;20;18;18;17;20;18;16;12;10;9;10;16;11;2;6;6;6;7;6;6;7;9;11;10;4;2;4;3;3;6;7;5;4;6;8;10;11;11;12;11;10;10;13;13;11;11;12;10;9;10;9;7;7;6;5;3
17;20;18;19;18;17;19;19;19;19;19;19;19;19;19;19;19;19;20;18;18;19;18;18;18;20;20;17;12;9;9;9;15;17;9;2;7;7;7;7;7;7;8;10;11;8;2;2;2;1;4;8;7;5;7;8;8;8;8;8;11;12;10;10;12;13;13;12;12;11;10;11;10;8;9;7;4;3
11;16;20;18;20;20;19;19;19;19;19;19;19;19;19;19;19;19;19;19;18;19;18;18;18;17;17;16;11;12;12;7;13;16;7;2;6;7;7;7;8;8;8;10;9;5;1;1;2;9;13;14;14;14;15;16;16;16;13;10;6;10;12;10;11;13;12;12;12;12;11;12;11;10;9;8;4;3
12;9;20;20;19;20;19;19;19;19;19;19;19;19;19;19;19;19;18;20;18;19;18;18;20;15;15;15;15;14;10;10;13;12;3;4;7;7;7;8;9;8;9;9;8;3;1;7;15;20;20;20;20;20;17;17;18;18;20;20;11;3;11;12;11;12;13;12;13;12;11;12;13;10;9;8;6;2
20;11;12;20;20;18;18;19;20;19;19;19;19;19;19;20;18;18;19;19;19;19;18;18;17;16;18;15;10;12;15;12;13;9;2;5;7;7;8;9;9;9;9;8;7;2;6;16;20;17;17;17;17;16;15;15;15;15;16;17;20;9;5;13;11;11;12;13;13;12;11;12;13;11;10;8;6;3
20;17;8;14;20;19;18;20;20;19;19;19;19;18;19;19;19;19;19;19;20;19;19;18;17;18;16;16;16;16;15;12;9;7;3;6;7;7;8;8;8;9;8;7;4;3;13;17;15;15;16;15;10;11;14;9;10;16;16;16;17;16;4;9;13;11;12;13;13;12;12;12;12;12;10;9;8;5
17;20;10;7;17;20;19;20;18;18;19;18;18;18;18;18;19;20;19;19;20;20;19;18;18;18;17;17;20;17;15;13;5;5;4;7;7;7;9;8;8;8;8;7;3;7;15;16;15;14;9;9;7;6;8;4;3;9;11;16;17;18;10;4;12;12;11;12;13;12;13;12;12;12;12;10;8;7
17;20;12;2;12;20;20;18;18;18;20;20;19;19;18;18;18;19;20;19;18;19;18;19;20;20;17;20;18;12;12;9;9;8;3;7;7;8;8;8;9;8;8;7;5;8;15;15;15;11;8;9;7;7;7;4;5;6;3;13;18;17;15;2;7;11;12;11;12;12;12;12;11;12;12;11;9;7
18;20;13;3;8;18;20;18;18;18;18;18;18;19;18;18;19;19;20;19;20;18;20;17;16;17;17;18;14;10;9;8;9;9;5;8;8;9;9;8;8;9;7;7;6;8;14;14;14;15;16;16;14;15;15;14;12;15;14;15;17;16;16;7;1;7;10;9;10;12;12;12;12;12;12;11;9;7
17;20;11;7;8;13;20;17;17;18;20;19;19;18;18;18;18;19;20;20;18;18;17;16;17;17;20;16;10;9;9;13;11;5;6;8;9;9;8;9;8;8;8;7;6;8;15;15;15;20;20;20;20;20;20;20;18;18;20;20;17;16;16;9;3;6;8;9;9;11;11;11;11;11;11;10;9;8
18;20;9;9;8;11;20;20;18;18;15;16;17;17;18;20;19;18;20;19;18;18;17;15;16;16;16;12;10;7;11;16;16;8;5;9;8;8;9;8;9;8;8;7;6;8;14;15;16;20;20;20;19;18;18;20;19;18;20;20;20;16;14;10;4;4;3;7;6;9;10;9;10;10;10;10;8;7
19;20;11;9;9;8;11;13;16;10;1;8;10;15;20;18;19;20;20;20;19;20;16;12;10;12;12;9;11;9;15;17;20;12;4;8;9;9;9;8;8;8;8;7;7;8;14;14;16;20;19;19;20;20;20;20;20;20;20;20;20;17;13;9;5;3;3;3;3;6;8;8;8;9;8;9;8;6
20;20;13;9;9;3;1;10;14;9;10;15;15;17;12;3;9;14;16;20;20;17;15;9;4;8;12;14;9;11;20;17;18;13;3;9;8;9;9;8;8;8;7;7;7;8;14;15;16;20;18;18;19;19;19;19;18;18;19;19;20;18;13;9;6;3;2;2;2;3;6;7;7;7;7;7;6;4
20;16;12;10;7;9;15;17;18;16;16;15;16;14;10;8;10;10;9;10;15;17;10;5;7;7;6;12;14;10;13;15;15;11;3;9;9;9;8;8;8;7;8;7;7;8;13;15;17;20;18;18;20;20;20;20;20;18;19;19;20;20;15;9;7;3;1;1;2;2;4;5;5;5;6;6;5;3
20;14;12;14;8;8;11;14;14;11;9;11;9;15;20;20;20;19;16;14;12;10;13;11;2;2;5;10;13;14;14;13;15;14;4;8;9;9;8;8;8;8;7;6;7;8;9;14;18;20;20;20;20;20;18;16;20;20;19;18;20;20;15;10;8;4;2;1;2;2;3;5;5;4;5;5;4;3
20;10;12;13;9;10;8;11;13;9;8;9;9;10;14;20;20;20;20;20;18;14;14;11;9;10;10;8;9;15;17;16;13;16;9;7;10;10;9;8;9;8;7;7;8;9;8;12;20;20;20;17;14;12;11;10;12;18;20;19;19;20;14;9;7;5;2;1;2;2;2;4;5;5;4;4;4;3
10;10;11;10;10;12;15;14;10;15;18;16;17;14;12;16;19;20;20;18;20;20;17;14;14;14;10;10;15;14;13;14;16;18;11;3;11;14;13;9;9;9;8;8;8;9;8;10;17;14;13;10;10;9;9;9;7;10;17;20;20;20;13;8;8;5;2;1;2;2;3;4;6;6;5;6;4;3
7;11;13;9;13;11;16;17;10;9;10;17;17;17;17;17;17;18;20;18;20;20;20;20;16;10;12;14;14;12;14;16;17;20;14;8;9;14;20;18;11;8;6;4;4;3;5;8;15;13;10;10;10;10;11;10;10;8;12;17;18;13;10;7;8;6;3;2;2;2;4;4;6;6;7;6;5;3
11;12;12;10;8;14;16;17;17;14;8;16;20;16;16;17;18;17;15;20;16;16;20;20;20;18;17;15;14;15;18;15;16;19;15;10;8;11;20;16;7;1;2;5;7;6;2;1;8;15;12;11;10;11;11;11;10;11;11;14;11;8;9;7;8;8;4;3;3;4;5;6;7;7;8;7;7;3
13;14;7;12;12;9;20;18;17;20;20;18;17;17;16;17;17;20;16;16;15;12;17;18;20;20;20;16;15;17;20;16;17;17;16;15;9;11;10;2;1;6;8;8;9;10;9;8;2;6;12;12;11;11;11;10;10;11;10;10;7;11;10;8;9;8;6;5;6;8;8;9;9;10;10;9;8;5
13;9;8;9;14;15;17;20;16;17;20;19;17;19;19;17;16;18;20;16;16;9;9;15;20;20;20;17;17;17;18;20;20;16;15;20;15;8;1;2;7;8;7;7;9;11;14;13;9;1;2;12;14;13;13;12;11;10;10;7;8;11;7;9;9;7;6;5;7;9;10;11;11;12;12;12;9;9
14;8;8;14;12;17;17;20;17;17;20;19;20;18;20;18;16;17;20;18;19;7;7;13;16;20;20;20;20;18;17;18;20;17;16;20;14;1;3;8;6;1;2;8;10;13;14;12;10;9;2;4;9;10;11;10;8;8;8;6;11;8;6;10;9;5;4;6;7;9;10;10;11;12;13;13;11;11
12;9;9;15;17;17;16;19;18;16;18;19;19;20;20;20;18;17;18;20;20;14;8;10;9;16;20;20;20;20;17;18;20;20;20;17;6;3;7;3;1;1;9;11;10;10;9;9;8;8;5;3;6;6;3;2;2;2;2;9;12;7;8;10;10;9;5;6;8;9;9;10;10;12;12;11;13;11
9;9;11;13;20;18;16;17;20;16;17;20;19;19;19;19;20;18;17;20;19;20;8;9;12;13;17;20;20;19;20;19;20;20;20;14;2;7;2;1;3;9;10;8;8;8;8;10;10;8;6;3;9;9;6;7;5;3;3;9;12;8;9;11;10;10;7;6;9;9;9;10;10;11;11;14;11;9
7;11;14;14;20;18;15;17;20;17;17;20;19;19;19;19;19;19;18;18;19;20;15;9;15;15;13;12;17;20;20;20;19;20;20;11;4;3;1;6;9;9;8;8;9;10;9;10;10;8;8;2;3;8;9;8;8;7;9;13;11;8;10;11;10;10;7;7;8;9;9;9;10;10;13;13;9;14
10;13;13;17;20;19;16;16;20;17;17;20;19;19;19;19;19;19;20;19;19;18;20;18;16;14;12;9;14;20;20;20;18;20;20;10;3;2;9;10;7;8;9;9;8;9;10;8;8;10;9;5;3;5;6;7;7;8;14;18;12;9;12;12;11;10;8;7;8;8;9;9;9;13;14;11;13;14
13;11;14;20;20;20;16;16;17;17;17;20;19;19;19;20;20;20;19;19;19;18;19;20;16;15;15;16;16;16;18;20;18;20;20;10;3;11;11;8;8;9;8;7;4;4;9;10;11;12;10;10;9;7;8;8;7;5;5;12;14;12;13;12;12;10;8;7;9;8;9;9;11;14;12;12;15;12
13;14;20;20;18;20;17;15;16;16;16;20;19;19;19;20;20;20;19;19;20;20;19;20;17;15;16;15;20;17;13;16;20;20;20;11;10;13;7;9;10;7;3;6;6;7;10;11;12;11;10;10;9;10;12;12;10;8;1;1;12;14;13;12;11;10;8;7;8;8;9;10;14;14;13;15;15;13
13;18;20;20;19;20;17;15;16;16;17;20;19;19;19;20;20;20;19;19;20;20;20;19;20;17;14;15;11;12;13;11;17;19;20;15;12;11;9;9;10;5;5;9;9;10;12;12;13;13;14;13;11;11;13;13;13;11;5;1;9;14;13;10;9;8;7;7;8;8;8;11;14;13;16;14;15;14
16;20;19;19;20;20;18;15;15;16;17;20;18;20;20;20;20;20;20;20;19;19;19;19;18;20;17;15;11;3;14;15;11;16;20;17;13;9;10;10;11;12;11;14;15;14;14;15;17;17;15;14;13;11;11;11;14;15;9;1;6;14;12;10;9;8;7;7;8;8;9;13;16;16;14;13;15;14
20;19;19;19;20;19;17;17;16;16;18;19;19;19;20;20;20;20;20;20;19;19;19;19;17;17;20;16;14;10;8;13;13;15;18;20;15;10;10;12;14;16;13;13;9;7;11;18;16;16;18;17;16;14;13;11;13;14;10;6;2;11;13;10;9;8;8;8;9;9;9;14;16;14;12;12;11;11
19;19;19;19;20;19;18;18;19;20;20;18;19;20;20;20;20;20;20;20;19;19;19;19;19;18;19;19;16;14;11;13;16;16;15;18;19;9;11;15;16;14;12;7;1;1;2;11;10;9;14;15;18;20;20;15;13;13;10;7;2;8;14;10;9;8;9;9;9;10;9;13;14;12;13;13;10;8
19;19;19;19;19;19;20;20;20;20;19;19;19;19;19;20;20;20;20;19;19;19;19;19;19;20;19;20;20;15;14;16;17;20;15;18;16;9;10;16;14;13;11;1;1;1;1;7;9;8;6;6;8;14;18;17;13;13;10;7;4;6;12;12;10;9;10;10;9;10;12;15;15;13;14;14;10;6
20;19;19;19;19;19;19;20;20;20;20;20;19;19;19;20;20;20;20;19;19;19;19;20;20;20;20;19;20;20;16;16;20;20;17;20;13;15;14;13;12;11;9;2;2;1;1;5;10;6;1;7;8;3;7;11;14;15;10;6;7;4;11;13;10;11;11;10;11;13;15;16;15;14;13;13;9;6
20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;18;18;20;20;20;20;20;20;19;20;20;18;19;20;18;17;16;17;20;16;14;12;9;3;2;1;1;1;6;5;4;9;11;9;1;1;6;11;10;7;8;3;8;15;13;13;13;13;15;15;15;14;14;13;13;11;8;7
20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;19;18;18;18;20;20;18;19;20;18;19;20;19;20;17;17;20;19;20;20;19;17;8;3;4;1;1;1;3;4;7;10;12;10;7;5;2;2;5;6;8;8;3;14;17;15;16;16;11;13;15;13;13;12;12;11;8;7
20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;20;20;16;14;16;20;20;20;20;19;19;20;19;20;18;17;20;20;19;20;20;20;11;4;6;2;1;1;6;6;8;10;11;11;10;9;9;7;3;3;4;8;3;11;20;20;17;10;5;13;15;13;12;12;14;10;6;6
