27;25;27;29;27;22;24;24;27;29;25;27;31;31;30;29;25;20;20;20;24;20;27;27;30;31;30;27;25;27;25;15;14;15;12;3;4;6;12;2;2;4;2;2;13;20;15;4;11;25;29;27;20;18;22;15;6;13;25;27;10;11;13;4;1;13;15;22;24;19;18;20;29;30;25;27;29;29;29;25;19;12;6;6;15;29;32;27;27;27;27;25;29;27;27;24;27;30;27;22
25;22;24;29;30;29;29;29;25;25;25;24;27;31;30;29;27;25;25;27;27;30;30;29;31;32;27;22;27;25;18;19;15;6;1;13;11;11;2;2;4;2;4;12;25;18;11;27;30;25;25;10;15;27;19;2;20;31;16;11;6;6;2;13;19;25;24;19;19;25;29;25;24;25;27;25;25;22;18;18;12;12;6;4;6;15;29;32;29;20;29;25;20;29;30;24;22;29;27;27
24;24;22;22;29;30;29;29;22;14;22;24;24;27;29;30;30;30;30;30;30;30;25;29;31;31;29;27;24;22;15;19;6;4;20;13;4;2;2;4;4;6;15;22;15;24;29;27;14;22;19;20;29;19;4;10;32;20;11;13;2;12;19;20;24;24;25;29;27;24;24;27;27;27;27;25;15;11;6;12;13;15;18;12;2;6;15;30;32;27;27;27;19;27;30;29;18;22;25;27
22;18;11;14;29;30;29;29;27;18;18;25;25;18;18;25;27;27;25;27;24;13;18;30;31;30;29;29;18;13;22;13;2;11;7;4;2;2;4;4;6;18;22;24;24;25;18;12;25;27;20;29;25;2;6;27;20;6;1;11;15;20;20;22;25;27;22;19;22;25;29;30;25;24;18;11;13;29;31;32;31;29;29;30;25;12;6;19;30;31;27;29;19;24;29;30;25;18;24;24
14;11;4;18;27;30;27;25;29;25;22;27;27;15;13;24;19;12;13;19;19;13;27;30;31;30;29;27;24;15;13;2;10;21;1;2;4;4;4;11;19;25;25;25;25;15;27;29;25;20;29;20;4;1;25;20;2;4;6;13;27;27;25;25;13;14;14;22;27;27;25;15;18;27;29;31;32;31;30;25;22;19;24;22;24;27;24;12;19;30;31;26;25;20;25;29;29;22;19;19
11;4;14;24;24;29;27;22;19;25;25;25;25;19;24;25;20;22;24;25;22;25;29;30;31;29;25;25;22;15;4;15;21;7;2;4;4;4;11;22;27;25;25;12;24;30;30;24;13;25;20;4;4;20;19;2;2;6;20;27;27;20;6;6;15;25;29;27;15;4;15;25;30;31;31;29;25;12;4;14;24;27;27;27;25;30;31;29;15;25;31;31;27;22;25;20;25;25;25;24
12;14;22;22;22;27;25;24;18;22;27;25;24;25;27;25;25;24;24;24;18;25;30;30;31;29;18;18;15;2;13;27;6;2;6;11;6;12;24;27;24;12;6;25;31;30;13;13;20;29;6;4;10;20;2;2;13;16;25;10;2;2;13;25;29;25;11;4;6;25;30;30;27;19;12;4;11;22;29;31;28;26;16;7;16;26;32;32;31;20;27;32;29;20;22;20;24;27;29;27
19;24;25;18;18;25;29;25;22;25;27;25;22;25;27;22;25;25;20;24;19;24;30;31;30;25;19;19;6;12;25;6;2;4;10;17;26;21;16;21;12;12;29;32;29;15;11;25;27;6;6;19;20;4;2;20;25;20;1;2;6;25;29;19;4;2;12;27;30;29;25;18;4;12;19;25;21;28;26;8;16;8;16;21;7;5;27;32;32;29;25;31;32;24;24;24;25;27;29;27
25;27;22;11;11;25;27;27;25;29;27;24;19;25;27;22;25;27;24;20;24;27;29;31;30;22;24;12;4;25;15;2;4;10;23;28;28;28;17;10;2;27;32;30;11;11;25;27;19;2;10;13;4;1;25;16;10;1;11;16;20;13;4;2;15;29;31;29;24;12;2;12;29;30;21;21;21;8;21;17;17;26;23;26;17;16;10;21;32;32;25;29;31;27;27;22;27;27;24;27
27;25;18;2;6;25;27;27;29;30;25;19;22;25;27;24;25;27;24;24;27;27;31;31;29;19;14;4;22;19;2;6;6;23;28;28;28;28;23;16;20;32;28;7;13;19;29;19;4;10;13;2;4;21;25;12;6;19;10;13;4;4;25;29;29;27;22;4;2;12;27;28;30;7;20;26;21;26;28;30;28;28;28;28;28;26;16;19;31;32;30;24;30;30;25;24;25;27;25;25
25;22;12;4;11;25;27;29;30;30;22;15;22;24;25;24;25;29;24;25;29;31;31;30;22;22;14;13;15;4;11;4;16;23;28;28;28;23;23;17;28;28;17;17;7;27;25;3;12;19;4;11;29;20;6;10;12;1;4;12;19;27;29;20;4;2;2;13;20;26;32;28;16;16;21;29;30;31;30;32;31;31;31;32;32;31;26;7;27;32;32;27;29;29;20;27;25;25;27;25
25;15;11;14;18;24;29;29;31;29;18;18;25;24;22;24;27;29;25;20;31;32;30;27;15;19;19;13;6;4;11;10;23;28;28;32;28;23;17;28;32;17;28;28;16;24;10;21;20;2;6;27;16;6;11;1;4;4;12;10;10;4;2;2;4;15;21;28;28;28;32;21;21;21;7;16;26;16;30;30;31;31;32;31;32;31;32;21;20;32;32;31;27;25;25;27;27;27;27;22
24;18;15;19;19;24;29;30;31;27;18;19;25;25;25;25;24;29;27;24;29;32;31;27;18;24;15;4;4;6;12;16;23;32;28;28;23;23;32;28;23;28;28;23;21;12;21;26;2;4;21;21;13;12;4;4;4;4;2;2;2;2;12;16;26;28;28;23;28;32;26;7;7;10;10;20;20;20;27;20;29;31;30;31;32;32;31;30;20;29;32;31;29;31;29;25;20;25;25;19
24;19;19;19;18;22;29;30;30;27;19;18;25;25;27;27;19;29;29;25;26;31;28;25;22;25;11;4;4;11;16;17;9;32;28;23;28;32;32;8;17;28;23;17;7;7;28;3;2;27;30;20;11;2;6;2;2;2;1;13;16;21;28;28;28;23;28;28;28;26;8;16;16;20;16;25;21;26;27;27;29;29;30;31;30;32;32;26;16;25;28;31;31;31;30;25;22;25;25;15
25;15;12;18;18;22;29;29;30;25;22;20;24;25;27;27;19;25;29;29;32;30;30;22;27;25;4;2;12;18;27;17;23;28;23;28;32;32;26;8;28;23;23;7;17;23;7;1;25;31;21;13;2;6;2;2;2;1;3;7;23;28;23;28;28;28;23;23;28;26;21;26;31;31;31;28;31;28;31;31;31;31;30;31;31;32;26;26;16;20;30;31;30;31;30;25;24;24;19;11
27;14;2;14;18;22;27;30;29;25;24;25;24;20;25;27;25;20;29;31;32;26;27;24;29;14;2;11;19;30;21;26;32;23;23;32;32;28;8;23;28;28;17;17;23;17;3;16;28;29;19;4;6;4;2;1;1;2;1;1;7;23;23;23;23;23;26;32;32;26;30;31;30;32;32;32;32;31;31;32;32;31;30;31;30;27;16;16;16;5;21;31;27;31;29;27;24;24;18;11
27;14;2;6;22;18;25;27;27;25;25;25;24;22;24;25;27;22;27;32;32;27;21;29;25;4;2;22;29;31;7;28;28;28;32;32;32;23;23;28;28;28;23;23;9;5;5;28;26;25;4;11;13;2;1;3;2;2;1;1;5;8;23;23;23;23;32;32;31;26;26;30;27;27;31;31;31;31;32;31;31;31;27;29;16;7;7;5;10;5;20;28;29;29;29;29;25;24;15;13
24;14;2;4;22;22;18;22;25;27;25;22;20;24;24;27;25;25;25;32;28;29;25;27;22;2;12;27;29;16;23;23;28;32;32;32;28;23;23;23;28;23;28;23;8;7;28;28;26;6;2;13;4;3;5;1;1;2;1;1;3;7;8;23;28;28;26;26;17;26;16;16;20;22;25;27;25;27;30;30;29;31;21;16;5;5;10;3;5;10;3;26;30;27;27;27;27;24;19;15
12;18;4;2;18;24;19;22;25;25;25;25;24;24;24;27;27;24;27;32;28;29;16;29;14;2;24;31;22;6;23;28;32;32;28;28;23;23;28;28;28;28;26;23;23;23;23;28;16;2;15;12;6;16;3;1;2;2;2;1;3;5;7;7;17;17;17;17;17;17;17;26;26;26;21;21;21;21;26;28;26;21;21;16;5;3;3;3;3;3;3;20;30;30;25;27;24;25;25;19
14;15;11;4;11;18;22;25;25;25;27;27;25;19;20;25;27;24;25;32;32;27;24;27;4;12;30;27;4;16;23;28;32;28;28;28;28;28;28;28;28;28;28;23;32;28;23;21;2;12;12;2;21;8;5;1;1;2;2;1;1;3;8;7;7;8;8;7;16;8;16;17;26;23;26;28;28;28;26;23;26;17;8;7;5;3;3;3;1;3;3;3;21;32;30;27;24;27;25;19
19;22;18;11;12;12;11;18;24;25;25;27;25;22;22;24;24;19;27;32;31;27;27;25;2;24;30;14;5;28;28;32;28;28;23;28;28;28;28;28;32;23;23;23;32;28;23;3;4;18;4;16;17;5;7;5;1;1;2;2;1;3;7;7;5;7;8;7;7;7;7;7;7;16;16;21;21;8;21;8;16;16;5;5;3;3;3;1;3;3;3;10;20;30;31;29;22;19;24;24
24;24;22;14;12;18;18;18;24;24;25;27;25;22;15;15;18;15;29;28;31;25;29;22;6;27;27;13;28;32;32;28;28;28;28;28;21;28;32;28;28;28;23;28;28;23;7;4;14;2;20;28;5;5;7;5;1;1;2;1;1;3;5;7;5;5;7;7;7;5;7;5;16;7;7;7;7;7;7;7;5;5;3;3;3;3;3;1;1;3;3;3;10;26;29;25;27;13;24;25
24;24;24;18;11;12;24;25;22;22;25;27;27;22;13;11;13;24;30;31;31;16;27;18;13;27;18;10;23;28;23;28;28;28;32;26;17;31;28;28;23;23;31;32;28;23;10;4;2;19;32;8;5;5;7;5;3;1;1;2;1;3;3;5;5;3;5;5;7;7;5;5;5;5;7;5;5;5;5;5;3;3;3;3;3;3;1;3;1;3;3;10;10;21;27;24;29;11;22;25
24;25;25;24;14;4;11;18;18;19;25;27;24;19;14;12;18;27;30;30;31;27;27;12;19;30;6;8;28;23;32;28;28;28;32;28;32;26;23;32;28;26;32;32;23;16;11;2;13;28;23;7;3;5;7;5;3;1;1;1;1;1;3;3;5;5;3;5;5;5;5;5;5;10;10;10;10;3;3;3;3;3;3;3;3;3;3;1;3;3;3;3;10;20;20;25;29;4;22;27
22;24;25;25;24;11;2;2;11;18;22;22;18;15;19;24;25;29;31;30;31;30;24;11;25;25;10;23;23;32;32;23;17;26;32;32;17;23;28;28;32;32;32;23;23;7;2;6;28;23;21;3;5;5;5;3;3;1;1;2;1;1;1;3;3;5;3;5;3;3;5;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;10;10;7;24;27;29;12;19;25
22;22;24;24;22;18;6;2;4;11;18;18;18;19;24;25;29;30;30;31;30;27;18;4;29;19;10;23;28;23;28;28;17;23;32;26;26;28;28;32;32;32;23;23;17;1;4;26;28;17;7;3;3;5;5;3;3;1;1;1;2;1;1;3;3;5;5;3;3;3;1;3;3;3;1;3;1;3;3;1;3;1;3;1;3;3;3;3;3;3;10;10;5;5;27;27;27;15;19;25
24;24;22;22;18;18;22;18;12;12;19;19;22;24;24;27;29;30;30;31;31;24;15;12;29;18;10;32;23;8;28;28;23;28;32;26;23;28;32;32;32;28;23;23;5;2;21;28;23;17;5;3;5;5;3;5;3;1;1;2;2;1;1;1;3;5;5;3;3;3;1;1;1;1;1;1;1;3;1;3;3;1;3;3;3;3;3;3;5;10;5;5;5;16;20;29;29;18;22;25
24;27;29;27;25;18;14;18;19;15;18;19;25;25;25;27;29;31;30;31;32;27;19;18;29;10;26;32;26;9;28;28;32;26;28;23;28;32;32;32;23;28;23;8;1;21;28;17;17;7;5;5;3;3;5;3;1;1;1;1;2;1;1;3;1;3;3;5;5;3;3;1;1;1;1;1;1;1;1;1;1;3;3;1;3;3;3;5;3;5;5;7;20;16;5;27;30;19;25;25
18;24;27;29;31;25;14;11;15;14;13;20;27;16;29;29;27;30;29;31;32;30;18;12;27;20;28;28;28;28;17;28;32;23;23;23;32;32;32;28;28;23;23;3;5;28;23;17;21;5;3;3;3;5;10;3;3;1;1;1;3;3;3;5;5;3;3;3;3;3;3;1;6;1;1;1;1;3;1;3;3;3;3;3;3;3;3;5;5;5;7;16;16;16;20;15;20;27;27;25
11;11;18;22;27;27;25;22;18;18;19;20;20;25;30;29;25;29;29;31;32;29;24;18;25;20;26;23;23;23;23;28;28;23;23;23;32;32;23;28;28;23;3;5;28;17;17;17;5;3;3;3;10;10;10;3;3;3;5;7;7;7;8;8;17;17;7;10;1;3;3;1;1;1;1;1;1;3;1;3;3;3;3;3;3;3;3;5;5;7;20;16;16;16;16;3;13;25;27;25
15;6;2;4;14;18;22;18;19;22;25;24;25;29;29;25;27;27;27;31;32;27;24;24;22;13;26;7;9;28;28;26;17;23;32;28;28;23;23;28;23;7;10;23;23;17;21;7;3;3;3;5;10;3;3;10;5;7;7;8;8;17;17;23;23;23;23;21;5;12;3;3;1;1;1;3;1;3;1;3;3;3;3;3;3;5;5;5;5;7;7;16;16;25;16;25;15;13;19;20
25;22;14;6;6;11;12;14;18;24;24;22;25;27;27;27;27;29;27;29;32;31;25;24;15;20;17;7;23;28;28;28;28;28;32;28;23;23;28;28;5;1;23;23;17;21;7;3;3;3;3;10;5;3;3;16;21;23;17;17;17;17;23;23;23;17;9;17;17;7;13;3;1;3;1;1;3;1;3;3;3;3;3;5;3;5;5;5;7;20;16;16;21;16;16;26;20;4;6;13
29;27;25;19;14;14;15;18;19;22;18;22;27;25;27;29;29;29;29;30;31;32;27;18;12;21;16;5;9;28;26;23;32;32;32;23;28;28;28;16;3;23;23;23;21;5;3;3;3;3;10;5;10;1;7;26;23;23;23;23;23;17;23;23;17;23;23;23;23;23;16;1;3;3;1;3;1;3;3;3;3;3;5;5;5;5;5;7;7;16;16;21;21;27;21;25;27;20;13;13
29;29;29;27;24;22;18;19;22;22;24;25;27;27;29;29;29;30;29;31;31;32;27;14;12;21;5;5;32;28;23;28;32;28;23;23;23;32;7;3;28;23;17;8;5;3;3;3;3;1;10;5;3;3;21;23;23;23;23;23;23;23;23;17;23;32;32;28;23;23;21;3;1;3;1;3;3;3;3;3;3;3;3;5;5;5;7;5;16;16;16;21;21;21;16;26;30;29;27;25
27;27;27;29;29;27;27;27;27;27;29;29;29;29;29;27;25;29;29;29;31;32;29;14;14;27;16;28;28;7;17;28;28;17;8;9;28;28;8;23;28;9;7;5;3;3;3;3;3;3;10;10;3;16;23;23;23;23;28;23;23;23;23;23;28;28;28;23;23;23;8;3;1;1;3;1;3;3;3;3;3;10;5;3;5;5;7;7;16;16;16;21;16;21;16;30;31;29;21;25
25;25;24;22;24;27;29;29;29;27;29;27;25;14;18;18;18;27;27;29;30;31;30;18;19;18;1;23;17;5;23;23;7;1;8;9;8;17;23;28;17;5;3;3;3;3;3;1;3;1;3;13;5;17;23;23;28;32;28;28;23;23;23;28;23;23;28;23;9;23;21;1;1;1;3;1;3;3;3;3;3;3;3;5;5;5;7;7;20;21;16;21;21;26;16;26;28;30;27;27
22;25;24;22;22;25;25;27;25;24;22;22;20;25;27;25;29;27;29;31;29;31;31;19;18;15;4;17;17;17;23;21;4;3;9;8;2;17;28;8;5;3;3;3;3;1;3;3;1;3;12;10;16;23;23;28;28;28;23;28;23;28;28;23;28;28;17;17;28;28;8;3;1;1;1;1;3;1;3;3;3;5;5;5;5;5;20;7;16;21;21;21;21;26;16;26;30;30;26;27
24;25;29;25;27;27;25;25;24;24;27;30;29;29;29;27;29;27;27;31;31;30;31;24;15;13;3;17;23;17;8;13;2;7;17;1;7;28;7;3;3;3;3;1;3;3;1;3;12;1;3;3;21;28;23;23;23;28;23;23;28;23;23;28;23;8;8;7;16;16;5;3;3;1;1;1;3;3;3;3;5;3;10;5;7;7;7;16;21;17;21;17;21;21;16;27;30;26;29;29
27;24;27;29;29;25;25;29;29;29;30;31;30;29;30;29;24;25;29;30;30;30;31;27;12;2;3;26;17;5;10;14;4;13;6;4;26;8;3;3;1;3;3;3;1;3;3;1;3;3;6;3;16;17;23;23;28;23;28;28;23;28;28;28;17;8;23;8;3;1;1;1;1;1;1;1;3;1;3;5;3;5;5;5;7;7;7;16;8;21;21;21;21;21;16;16;30;30;29;21
29;24;25;30;29;29;29;29;31;31;29;29;29;31;29;27;22;27;30;29;29;29;30;27;18;12;16;29;5;26;20;12;12;2;4;23;21;1;1;3;3;3;3;3;3;1;3;3;6;1;3;6;16;23;23;28;23;28;28;28;32;28;32;32;23;23;9;9;8;8;8;7;7;5;3;1;1;3;3;3;5;5;5;5;7;7;7;7;21;8;16;21;17;16;16;7;28;30;26;29
29;29;29;27;29;29;31;31;31;30;29;29;31;29;29;27;22;29;30;27;27;29;31;29;24;29;29;4;20;26;20;13;4;1;26;23;5;3;3;10;3;3;11;3;3;3;12;3;3;3;6;3;10;17;28;23;17;23;23;28;28;28;28;23;23;9;9;9;9;9;23;9;23;9;9;8;3;3;3;5;5;3;5;7;5;7;7;16;8;21;8;21;17;21;16;20;26;30;30;29
22;22;22;22;27;29;29;29;31;29;29;30;31;31;30;25;18;29;31;29;24;29;31;30;27;27;4;4;30;29;12;4;2;21;32;20;3;3;10;5;10;3;3;3;3;3;3;3;6;3;3;1;6;5;21;16;8;23;23;9;9;23;9;9;9;9;9;17;17;23;9;17;9;9;23;23;23;5;3;5;5;7;5;16;5;7;8;8;17;21;8;21;17;21;20;5;21;28;26;29
11;11;4;18;24;25;25;29;27;25;29;30;31;29;29;29;24;29;31;29;25;25;31;31;29;14;2;24;31;25;4;4;24;32;21;10;10;13;10;5;5;3;3;13;3;10;3;12;3;3;6;1;3;10;1;8;23;9;9;9;9;9;9;9;9;17;7;1;17;23;23;23;17;9;8;23;23;23;17;7;7;8;8;23;7;7;8;8;26;17;8;16;17;16;7;10;21;31;30;27
22;22;14;14;24;25;24;24;25;27;30;30;31;31;29;29;25;29;31;29;29;24;29;31;31;4;12;31;31;13;6;20;31;28;3;20;16;5;16;16;16;16;21;10;5;10;3;5;13;1;1;3;13;1;5;9;9;9;9;9;9;9;8;9;9;17;17;21;28;28;28;23;23;23;17;9;23;23;23;9;8;8;23;23;8;8;8;7;16;17;17;21;16;21;16;10;20;31;26;27
27;30;27;22;24;27;29;29;29;29;31;30;31;30;29;30;27;30;31;29;29;27;25;27;32;18;22;32;31;6;13;30;32;21;7;9;26;25;21;16;5;21;21;5;5;16;5;3;5;10;3;3;3;1;17;23;9;9;9;9;8;7;8;9;23;23;23;28;28;32;32;28;28;28;28;32;23;23;23;23;23;23;23;9;17;23;8;8;17;8;23;23;7;8;28;7;3;30;26;29
