14;14;13;13;12;12;12;10;10;9;6;6;6;4;4;4;4;4;2;1;1;3;7;7;5;5;5;5;5;5;5;5;5;11;11;11;11;11;16;8;3;10;10;10;10;10;10;10;10;10;10;12;10;12;12;13;13;14;14;14;16;16;17;18;13;2;7;15;11;11;17;9;4;6;6;9;10;12;14;14;16;14;16;16;17
14;13;13;13;12;12;12;10;10;9;9;9;6;6;6;6;4;4;1;3;7;5;5;5;5;5;5;11;11;11;11;11;11;11;11;11;11;11;15;11;16;7;3;12;10;10;12;12;12;12;12;10;12;12;13;13;14;14;14;16;16;17;17;18;13;2;3;11;11;11;15;7;6;9;6;9;9;12;13;16;16;14;14;16;17
13;14;13;13;13;12;12;12;10;10;9;9;9;9;6;6;1;3;7;5;5;5;5;5;5;5;5;11;11;11;11;11;11;11;11;11;11;15;11;15;15;11;16;8;12;12;12;13;12;12;12;12;12;13;13;13;14;14;16;16;16;17;17;18;13;2;1;5;15;11;15;14;6;9;9;9;10;12;13;14;16;16;16;14;16
14;13;13;13;13;13;12;12;10;10;10;10;9;9;9;6;7;5;11;11;11;11;11;5;11;11;11;11;11;11;15;15;15;11;11;11;15;11;11;11;15;15;15;18;7;13;13;13;13;13;13;13;13;13;14;14;14;14;16;16;16;17;17;18;16;4;4;7;15;15;15;17;3;9;9;9;9;12;13;14;16;17;16;16;16
14;14;13;13;13;13;12;12;12;10;10;10;10;10;8;7;11;11;11;11;11;11;11;11;11;11;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;19;15;17;14;14;13;13;13;13;14;14;14;14;16;16;16;16;17;17;17;18;16;6;2;4;5;17;15;16;12;10;10;9;10;10;13;14;16;16;16;16;16
14;13;14;13;13;13;12;12;12;10;8;10;10;13;16;11;15;11;11;11;11;11;11;15;11;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;19;15;20;19;15;17;14;13;13;13;14;14;14;16;16;16;16;17;17;17;17;18;17;6;4;9;8;7;13;14;13;10;10;10;9;10;12;14;14;17;16;14;17
14;14;13;13;13;13;12;12;12;12;10;10;12;16;19;15;15;11;11;15;11;11;11;11;11;11;11;11;11;15;15;15;15;11;11;11;15;15;15;15;15;15;15;20;15;19;19;19;17;14;13;14;14;14;16;16;16;17;16;17;17;17;17;18;17;10;4;4;10;8;13;13;14;13;10;10;9;10;12;13;14;16;16;16;16
14;13;13;13;13;13;12;12;12;10;10;12;10;14;18;15;11;11;15;11;11;11;5;11;5;5;5;5;11;11;11;11;11;5;11;11;11;11;11;15;15;15;20;15;20;20;20;20;19;14;13;14;14;16;16;16;16;17;16;17;17;17;18;18;18;12;4;4;9;10;12;12;14;13;12;10;10;10;12;14;14;16;17;16;16
14;14;14;13;13;12;12;12;12;10;12;9;10;9;3;16;11;11;11;11;5;5;5;5;5;5;5;5;5;11;11;5;11;11;5;11;11;11;11;11;15;15;15;15;15;15;20;19;17;14;13;14;14;16;16;16;17;16;17;17;17;17;17;18;18;13;4;4;9;9;10;13;14;14;12;12;10;10;12;13;14;14;17;17;16
14;13;13;13;13;13;12;12;12;10;10;9;9;6;1;3;5;11;11;11;11;5;5;5;7;5;5;5;5;5;5;5;5;5;5;5;11;5;11;11;11;15;15;15;19;19;15;17;14;13;13;14;14;16;16;16;16;17;17;17;17;17;18;18;19;14;6;6;6;9;10;13;16;16;13;12;12;12;13;13;13;16;17;17;17
13;14;13;13;13;12;12;12;12;12;10;9;9;9;6;4;3;7;5;5;11;11;11;5;5;5;5;7;5;5;5;5;5;5;5;5;11;11;11;15;15;15;15;15;19;15;16;14;13;13;14;14;14;16;16;16;17;16;17;17;17;17;17;17;19;16;6;6;6;10;10;13;14;17;13;13;12;12;13;13;13;16;17;17;17
14;13;13;13;13;13;12;12;10;10;12;10;6;6;6;6;6;3;7;5;11;5;11;11;5;5;5;5;5;5;11;5;5;11;5;11;11;11;15;15;15;15;20;19;18;16;14;14;13;13;14;14;16;16;16;16;16;17;16;17;17;17;17;18;19;17;10;6;6;9;12;13;16;16;14;13;13;13;12;13;14;16;17;18;17
14;14;13;13;13;13;12;12;12;12;10;10;9;9;6;6;9;6;9;8;5;11;11;11;11;11;5;11;11;11;5;11;11;11;11;11;15;15;15;15;15;19;15;17;14;14;14;14;14;13;14;16;14;16;16;16;16;17;16;17;17;17;17;18;18;19;12;4;9;9;10;13;14;16;14;14;13;13;13;13;14;16;18;18;17
14;13;13;13;13;13;12;12;12;12;10;10;10;9;9;6;9;9;6;6;3;13;5;11;11;11;11;11;11;11;11;11;11;11;15;15;15;15;15;20;19;17;16;14;14;14;14;14;13;14;14;14;16;16;16;16;16;16;16;17;17;17;17;18;19;19;12;6;6;9;10;10;13;14;14;14;14;13;14;14;14;17;17;18;18
14;14;13;13;13;13;13;12;12;12;10;10;10;9;9;9;6;9;9;6;9;9;10;7;16;5;15;11;15;15;15;15;15;15;15;15;15;19;15;17;16;14;14;14;14;14;14;13;14;14;14;14;14;14;16;16;16;16;16;16;17;17;17;18;18;19;13;4;6;6;9;10;12;14;16;14;14;14;13;13;16;16;18;18;18
14;14;14;13;13;13;12;13;12;12;10;10;10;10;9;9;9;9;6;9;9;9;9;10;8;8;13;7;16;16;5;16;17;11;17;17;17;16;14;13;7;14;13;14;14;13;14;13;14;14;14;14;16;16;16;16;16;16;17;17;17;17;17;18;19;19;14;4;6;9;9;10;12;14;16;14;14;14;13;14;14;16;17;18;18
16;14;14;14;13;13;13;12;12;12;12;10;10;10;10;10;9;9;9;9;9;9;9;9;9;9;9;9;8;10;12;13;13;13;13;13;13;13;13;13;13;14;13;13;14;13;14;13;14;14;14;14;14;14;16;16;16;16;16;17;17;17;18;18;19;20;16;4;6;6;9;10;13;14;17;16;14;14;13;14;14;16;17;18;18
16;16;14;14;13;13;13;12;13;12;10;10;10;10;10;9;9;9;9;9;9;9;9;6;9;9;9;9;9;9;10;10;9;10;12;10;12;13;13;13;13;13;13;13;13;14;13;14;14;14;14;14;16;16;16;16;17;17;17;17;17;18;18;18;19;20;17;6;6;6;9;10;12;14;16;16;14;14;14;14;14;16;17;18;18
17;16;16;14;13;13;13;13;12;12;12;12;10;10;10;10;10;9;9;9;6;6;6;6;6;4;4;4;6;6;6;9;9;9;9;9;10;10;12;12;12;13;13;13;13;13;13;14;13;14;14;16;14;16;16;16;16;17;17;17;18;18;19;19;19;20;18;9;4;6;6;9;12;14;16;17;16;14;14;14;14;16;17;18;18
18;18;16;16;14;14;13;12;13;12;12;10;12;10;10;9;9;9;9;6;9;6;4;4;4;4;4;4;4;4;4;6;4;6;6;6;9;9;10;10;12;12;12;13;13;13;14;13;14;14;14;14;16;16;16;17;17;17;17;18;18;18;19;19;19;20;18;9;4;6;6;9;12;13;16;16;16;14;14;14;14;16;17;18;18
20;18;17;16;14;14;13;13;13;12;12;10;12;10;10;10;9;9;9;9;6;6;4;4;4;4;4;4;4;4;4;4;4;4;4;6;6;9;9;10;12;12;13;12;13;13;13;14;14;14;14;16;16;16;16;17;17;17;18;18;19;19;19;19;19;20;19;12;4;6;6;9;12;13;16;17;17;14;14;14;14;16;17;17;18
20;20;18;17;16;14;14;13;13;13;12;12;12;10;10;10;9;9;9;6;6;6;4;4;4;2;2;2;4;2;4;4;4;4;4;4;4;6;9;10;10;10;12;12;13;13;14;13;14;14;16;16;16;16;17;17;18;18;18;19;19;19;19;19;20;20;20;14;4;4;9;10;12;13;16;17;17;14;14;13;14;16;17;18;18
20;20;20;18;17;16;14;14;13;13;12;12;12;12;10;10;10;9;9;9;6;6;6;4;4;4;4;2;4;4;2;4;4;4;4;4;6;6;9;9;10;12;12;12;13;13;14;14;14;14;14;16;16;17;17;18;18;19;19;19;19;19;19;20;20;20;20;14;6;6;9;10;12;13;16;17;17;16;14;14;14;16;17;18;18
20;20;20;19;18;17;16;16;14;13;13;12;12;12;10;10;10;9;9;9;9;6;6;4;4;4;4;4;4;4;4;4;4;4;6;6;6;6;9;10;10;12;12;13;13;13;14;14;14;16;16;17;17;17;18;18;18;19;19;19;19;19;20;20;20;20;20;14;6;9;9;12;13;13;16;18;18;16;14;14;14;16;17;17;18
20;20;20;20;19;18;17;16;14;14;13;13;12;12;12;10;10;10;10;9;9;9;6;6;4;4;4;4;4;4;4;6;4;6;6;6;9;9;10;10;10;12;12;13;13;13;14;14;16;16;17;17;17;18;18;19;19;19;19;19;19;19;20;20;20;20;20;16;6;9;10;12;12;13;16;18;18;16;14;14;16;16;17;17;18
20;20;20;20;20;19;18;17;17;14;14;14;13;13;12;12;12;10;10;9;9;9;9;6;6;6;6;6;6;6;6;6;9;9;9;9;10;10;10;12;12;12;13;13;14;14;14;16;16;17;17;18;18;18;19;19;19;19;19;19;20;20;20;20;20;20;20;16;6;9;10;12;12;14;17;17;18;16;14;14;14;16;16;17;18
20;20;20;20;20;19;18;18;17;17;16;14;13;13;13;12;12;12;10;10;10;9;9;9;9;9;6;6;9;9;10;9;10;10;10;10;10;12;12;12;13;13;13;14;14;14;16;17;17;17;18;18;18;19;19;19;19;19;19;20;20;20;20;20;20;20;20;17;6;9;10;12;12;14;16;18;17;17;14;14;14;16;16;17;18
20;20;20;20;20;19;18;18;18;18;17;16;16;14;13;13;12;12;12;10;10;10;10;9;9;9;9;9;9;10;10;10;12;10;12;12;12;13;13;13;13;14;14;14;16;16;17;17;18;18;18;19;19;19;19;19;19;20;20;20;20;20;20;20;20;20;20;17;6;9;10;10;13;13;16;17;18;17;14;14;14;16;16;17;18
20;20;20;20;20;19;19;18;18;18;18;18;17;16;16;14;13;13;12;12;12;12;10;10;10;10;10;12;10;10;12;12;12;13;12;13;13;13;13;14;14;16;16;16;17;17;18;18;18;19;19;19;19;19;20;19;20;20;20;20;20;20;20;20;20;20;20;18;6;6;9;12;12;13;16;17;18;17;16;14;14;14;16;16;18
20;20;20;20;20;19;18;18;18;18;18;18;18;18;17;16;16;14;14;13;13;12;12;13;12;12;12;12;12;13;13;13;13;13;13;14;14;16;16;16;16;17;17;18;18;18;18;19;19;19;19;19;19;20;19;20;20;20;20;20;20;20;20;20;20;20;20;19;9;6;10;10;12;13;16;17;18;17;16;14;14;16;14;16;17
20;20;20;20;20;19;19;18;18;17;18;17;18;18;18;18;17;17;16;14;14;14;13;13;13;14;13;14;13;14;14;14;16;14;16;16;16;17;17;18;17;18;18;18;18;19;19;19;19;19;19;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;10;6;10;10;12;14;16;17;18;17;16;14;14;14;16;16;17
20;20;20;20;20;19;19;18;18;18;17;18;18;18;18;18;18;18;18;18;17;17;16;16;16;16;16;16;16;16;17;17;17;17;17;17;18;18;18;18;18;19;19;19;19;19;19;19;19;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;12;6;9;10;12;14;16;17;18;18;16;14;14;14;14;16;17
20;20;20;20;20;19;19;18;18;18;17;17;18;17;18;17;18;18;18;18;18;18;18;18;18;17;18;18;18;18;18;18;18;18;18;18;19;18;19;19;19;19;19;19;19;19;19;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;18;10;6;9;10;12;14;16;18;18;18;16;14;14;14;16;16;17
20;20;20;20;20;19;19;18;18;17;17;18;17;18;17;18;17;18;18;18;18;18;18;19;18;19;19;19;18;19;19;19;19;19;19;19;19;19;19;19;19;19;19;20;19;20;20;20;20;20;20;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;16;4;6;9;10;12;14;17;17;18;18;16;14;14;14;14;17;17
20;20;20;20;20;19;19;18;18;18;17;17;17;17;18;17;18;17;18;17;18;18;18;18;18;18;19;19;19;19;19;19;19;19;19;19;19;20;19;19;19;20;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;10;4;6;9;10;12;14;17;17;18;18;16;16;14;14;16;17;17
20;20;20;20;20;19;19;18;18;17;17;17;17;17;17;17;18;18;18;17;18;17;18;18;18;19;18;19;19;19;19;19;19;19;19;20;19;20;19;20;20;20;20;20;20;19;20;20;20;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;17;4;4;4;6;10;12;14;16;17;18;17;17;16;14;16;16;17;17
20;20;20;20;20;19;19;18;18;18;17;17;17;17;17;17;17;17;18;18;17;18;18;18;18;18;18;19;19;19;19;19;19;20;19;19;19;20;20;20;19;20;20;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;13;4;4;4;6;10;13;14;16;17;17;17;17;16;14;16;16;17;17
20;20;20;20;20;19;19;18;18;17;17;17;17;17;17;18;17;18;17;18;18;17;18;18;18;18;19;19;19;19;19;19;19;19;19;20;20;19;20;19;20;20;19;20;20;19;20;20;19;20;20;19;20;20;20;20;20;20;20;20;20;20;20;20;20;18;9;4;4;4;6;10;13;14;16;16;17;17;17;16;16;16;17;18;18
20;20;20;20;20;19;19;18;18;18;17;17;17;17;17;17;17;17;17;17;18;18;17;18;18;18;18;18;19;19;19;19;20;19;19;19;20;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;16;9;4;4;6;10;10;13;13;16;16;17;17;17;16;16;17;17;18;18
20;20;20;19;20;19;19;18;18;17;17;17;17;17;17;17;17;17;18;17;17;17;18;18;18;18;19;19;19;19;19;19;19;19;19;20;19;20;20;19;20;20;20;19;20;20;20;19;20;20;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;14;6;6;4;6;9;12;13;13;16;16;17;17;17;17;17;17;18;18;17
20;20;20;20;19;19;19;18;18;17;17;17;17;16;17;17;17;17;17;17;18;17;17;18;18;18;18;18;19;19;19;19;19;19;19;19;20;19;20;20;19;20;20;20;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;13;6;4;6;9;9;12;12;14;14;16;17;17;17;17;17;17;18;17;17
20;20;20;19;20;19;19;18;18;17;17;17;16;17;17;17;17;17;17;17;17;17;18;18;18;18;19;18;19;19;19;19;19;19;20;19;20;19;20;20;20;20;19;20;20;20;20;20;19;20;20;20;19;20;20;20;20;20;20;20;20;20;20;20;19;12;9;6;6;9;10;10;12;14;14;16;17;17;17;17;17;18;18;17;17
20;20;20;20;19;19;19;18;18;17;17;16;17;16;17;16;17;17;17;17;18;17;17;18;18;18;18;19;18;19;19;19;19;19;19;19;19;20;19;20;19;20;20;20;20;20;19;20;20;20;19;20;20;20;20;20;20;20;20;20;20;20;20;20;18;12;9;9;9;9;10;12;13;13;16;16;17;17;17;17;17;18;18;17;17
20;19;20;19;19;19;18;18;18;17;17;17;16;16;17;16;17;17;17;17;17;17;18;17;18;18;18;18;19;19;19;19;19;19;19;20;19;20;20;20;20;20;19;20;19;20;20;20;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;17;10;9;9;9;10;10;12;12;14;14;16;17;17;17;17;17;18;17;18;17
20;20;20;20;19;19;19;18;18;17;16;17;16;16;16;17;16;17;17;17;17;17;17;17;18;18;18;18;19;18;19;19;19;19;19;19;20;19;19;20;19;20;20;20;20;20;19;20;20;19;20;19;20;20;20;20;20;20;20;20;20;20;20;19;14;9;9;9;10;10;12;12;13;14;16;17;17;17;18;17;17;18;17;18;17
20;19;19;19;19;19;18;18;18;17;17;16;16;17;16;17;17;17;17;17;17;17;17;18;18;18;18;19;18;19;19;19;19;19;19;19;19;20;20;19;20;20;20;19;20;19;20;20;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;13;9;9;9;10;10;12;13;14;16;17;17;17;18;17;17;17;17;18;18;18
