30;30;30;30;30;30;29;30;29;30;29;29;28;29;29;29;27;27;27;27;26;26;26;26;24;26;26;24;24;23;23;24;23;22;23;22;20;21;24;28;21;14;9;4;3;1;1;1;3;1;1;3;3;3;3;3;4;3;4;4;4;4;4;4;4;4;4;4;4;6;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;3;3;3;3;3;3;3;3;3;3;6;9;14;24;28;21;20;21;21;22;21;21;21;20;21;21;20;20;21;22;22;23;23;23;23;24;26;26;26;27;28;28;28;27;27;29;30;29;29;29;30;29
30;30;30;30;29;29;30;29;29;29;30;29;30;29;29;27;24;26;27;26;26;26;24;24;24;23;24;23;23;23;23;23;22;22;21;20;22;24;21;16;6;3;3;3;4;4;6;4;6;6;6;6;6;6;9;6;9;6;9;6;9;6;9;9;9;6;9;9;9;9;4;9;11;9;9;9;9;9;9;6;9;9;9;9;9;9;9;9;9;9;9;11;9;9;9;6;6;6;4;3;3;12;20;26;22;19;21;22;21;21;21;21;22;20;20;21;21;22;21;22;23;22;23;23;24;26;26;24;26;27;27;27;27;28;29;29;29;29;29;29
30;30;29;30;29;29;29;30;29;29;29;29;29;29;27;27;24;26;26;26;26;24;24;24;23;22;22;23;23;23;23;22;22;22;20;21;27;24;15;6;6;6;9;9;12;9;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;6;12;12;12;12;12;12;12;12;12;12;12;12;12;14;14;14;12;12;14;14;14;14;12;12;12;12;12;9;9;6;6;11;23;28;21;21;22;22;20;22;21;21;21;21;20;21;20;21;22;23;23;22;22;22;24;26;26;24;26;26;27;28;27;28;29;30;29;30;29
30;30;29;30;29;29;29;30;30;30;29;29;28;27;27;27;26;26;26;24;23;24;24;23;23;23;23;23;23;23;23;23;22;23;22;24;27;18;9;9;9;12;12;12;15;15;15;15;14;15;15;15;15;15;15;15;15;15;15;15;14;14;14;15;15;14;14;14;15;15;6;14;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;12;12;12;12;12;12;9;9;15;24;28;22;21;21;21;21;21;21;20;21;21;20;21;21;21;22;22;22;22;23;23;24;26;26;26;26;27;27;28;28;28;29;29;29;29
30;30;29;29;29;30;29;29;30;29;30;29;27;27;26;26;26;26;25;23;23;23;23;23;23;23;23;23;23;22;22;23;22;23;24;28;21;15;9;12;12;14;15;15;16;15;16;16;16;15;16;16;16;17;16;16;16;16;16;16;17;16;16;16;16;16;16;16;16;16;9;15;17;16;16;16;16;17;16;16;16;17;17;16;17;16;16;16;17;16;16;16;16;15;16;16;15;15;15;14;14;12;11;15;18;28;26;21;21;21;22;21;21;20;21;21;21;21;21;22;22;22;22;22;23;22;23;24;24;26;26;26;26;28;28;27;28;30;30;29
30;30;29;30;29;29;29;30;29;29;30;29;27;27;26;24;24;23;23;23;23;23;23;22;22;22;22;22;22;22;22;22;23;22;26;27;16;12;12;15;15;16;16;17;17;17;17;18;17;18;17;18;17;18;17;18;17;18;17;17;17;17;17;17;17;17;17;17;18;17;12;16;18;17;17;17;17;17;17;17;17;16;17;17;17;17;18;17;17;18;17;17;17;17;17;17;17;17;16;15;15;15;14;12;16;24;28;24;21;20;22;21;21;21;21;21;21;20;21;22;22;22;22;23;23;22;23;23;24;25;26;26;27;27;27;27;29;29;29;30
29;30;29;29;29;30;29;29;30;29;29;28;26;26;26;25;23;23;23;23;23;23;23;22;21;21;22;20;21;21;22;21;21;27;28;21;15;14;15;16;17;17;17;17;18;17;18;18;18;18;18;18;18;18;18;18;18;18;17;16;17;16;17;17;16;17;17;17;18;18;12;18;18;17;17;17;16;16;17;17;17;17;17;18;18;18;18;18;18;18;17;18;18;17;18;17;17;17;17;17;17;16;15;15;15;21;28;28;23;20;21;22;21;22;21;20;21;20;21;21;21;21;21;23;22;23;22;22;24;25;24;26;27;27;28;27;28;30;29;29
30;29;29;30;29;29;29;30;29;29;28;28;24;26;26;24;23;22;22;22;23;22;22;21;21;20;20;21;20;22;21;21;24;28;26;16;15;16;17;17;17;17;18;18;18;21;18;20;18;18;18;18;21;20;21;20;21;21;18;21;18;18;17;18;17;18;17;17;21;18;15;18;20;18;17;18;18;18;17;18;18;18;21;18;21;20;18;21;18;18;18;18;18;18;18;18;18;18;17;17;17;16;17;16;16;17;24;29;26;21;20;21;21;21;21;21;21;20;21;20;21;20;21;21;22;22;22;22;23;24;26;26;25;26;27;27;28;30;29;29
29;30;29;29;29;30;29;29;29;28;28;26;26;26;26;24;22;22;22;21;20;21;21;21;21;21;20;21;21;21;20;21;28;28;21;15;16;18;17;17;18;18;18;21;21;21;21;23;23;21;21;21;21;21;21;21;21;21;23;24;21;18;18;18;18;18;18;18;21;21;15;21;21;18;18;18;18;18;18;18;21;24;23;21;21;21;21;21;21;21;20;21;21;18;20;18;21;18;18;18;18;17;17;17;16;17;23;28;29;24;21;21;22;21;21;21;21;21;21;21;20;20;20;21;21;23;23;22;23;24;25;26;24;26;27;27;28;30;29;28
29;30;29;29;29;30;29;29;28;27;27;26;26;26;24;23;22;21;20;20;20;20;22;25;23;23;25;26;22;20;20;27;29;24;18;16;17;18;18;18;18;18;21;24;21;21;21;24;23;24;23;23;21;23;23;23;23;24;23;24;24;21;18;18;18;18;18;18;21;23;15;24;23;18;18;20;18;18;18;18;24;24;23;23;23;23;23;21;21;21;21;21;21;21;21;21;21;21;21;21;18;18;18;18;18;17;18;27;29;28;21;21;23;24;24;23;22;22;22;22;22;20;20;20;22;22;23;22;23;24;24;26;26;26;27;27;28;29;29;28
29;29;30;29;30;30;29;29;27;27;26;25;24;25;23;22;22;20;20;20;20;20;17;15;14;14;12;11;17;22;24;29;27;20;17;17;20;18;18;21;23;21;24;24;23;23;24;24;24;24;21;23;24;24;24;24;24;24;24;24;24;23;21;18;21;21;18;21;21;21;16;21;21;18;18;21;18;21;18;23;27;24;24;24;23;24;24;24;24;23;21;21;23;24;21;21;23;23;23;23;24;21;18;18;21;18;17;23;28;29;25;24;15;10;9;9;11;11;12;14;16;20;23;22;20;21;22;23;22;23;24;26;26;26;27;28;28;29;30;29
29;30;29;29;30;29;29;27;27;26;26;24;25;24;22;22;23;23;25;27;22;16;11;11;7;6;7;4;15;25;29;28;24;18;18;21;21;21;18;23;24;24;24;24;23;24;24;27;26;26;24;24;23;23;23;23;23;21;21;21;23;21;18;21;18;18;21;21;21;21;15;18;21;21;21;18;21;21;21;21;23;21;23;24;21;23;23;24;24;24;24;24;24;24;24;24;23;24;24;24;24;23;21;18;24;23;18;21;28;28;29;23;14;6;9;11;9;11;12;16;20;23;28;27;23;20;23;25;22;23;25;26;26;26;27;28;29;30;29;29
30;29;29;29;30;29;28;27;27;26;26;25;24;23;25;23;25;28;28;30;29;26;23;21;19;17;16;23;26;26;28;28;24;17;18;24;21;18;21;24;27;26;26;24;23;24;24;24;24;24;21;21;18;18;18;18;18;18;21;18;18;21;18;18;21;21;18;18;21;21;16;21;21;21;20;21;21;21;21;18;21;21;18;21;21;18;18;21;21;21;23;24;24;23;24;24;23;23;24;26;24;24;24;21;21;24;20;21;27;29;29;24;28;22;15;17;20;23;26;28;28;25;22;25;27;22;22;23;22;23;24;26;26;26;28;28;28;29;29;29
29;29;30;30;29;29;28;27;26;26;26;24;24;24;25;25;23;19;16;15;16;16;22;23;27;27;27;30;28;24;26;28;21;21;26;28;21;24;27;28;27;24;24;23;23;23;21;23;23;23;21;21;23;21;24;24;24;24;24;24;24;24;24;24;24;24;26;24;27;26;18;24;26;24;24;24;24;24;24;24;24;24;24;24;24;23;24;24;23;21;23;24;23;23;24;24;24;23;24;26;27;27;28;24;24;27;27;23;27;27;26;26;29;26;23;18;15;12;11;9;11;14;16;22;25;22;22;22;22;23;23;24;25;26;26;27;28;28;29;28
30;29;29;29;29;29;28;27;25;24;25;25;23;23;23;23;22;19;15;12;11;11;7;5;9;20;28;29;26;21;24;29;21;18;18;18;18;18;21;18;21;18;18;18;18;18;18;21;18;18;18;18;21;21;21;21;21;21;21;21;21;21;21;21;21;21;24;21;23;24;21;21;21;21;23;21;18;21;21;21;21;21;21;21;21;21;21;18;21;18;18;18;18;18;18;17;18;17;17;17;18;17;18;18;17;17;17;18;26;27;24;21;24;29;29;16;4;4;7;14;16;19;20;22;22;22;22;22;22;23;23;23;24;26;26;24;27;28;28;28
29;29;29;30;29;28;27;26;26;25;26;24;23;23;22;22;22;21;20;20;22;20;16;15;16;22;27;26;21;20;18;24;24;14;9;12;14;15;15;16;17;17;16;16;16;16;15;15;15;13;15;13;15;13;16;13;16;13;17;13;16;17;16;17;15;16;17;17;18;18;15;17;17;16;17;15;16;17;17;17;17;17;16;17;13;17;17;13;17;13;16;13;16;16;13;16;15;16;15;15;15;16;16;16;15;12;12;16;27;23;24;20;16;26;30;28;24;21;20;22;22;20;19;20;20;22;21;21;23;22;22;23;25;26;26;26;27;28;28;28
29;29;29;29;29;28;26;24;26;26;25;24;23;23;22;22;20;20;19;19;18;19;19;23;30;30;29;28;16;18;22;18;24;23;16;12;12;12;12;12;12;15;15;15;15;15;16;15;15;15;16;15;15;16;15;16;15;16;15;16;15;15;15;15;15;15;14;8;15;16;9;12;12;12;14;15;15;15;15;15;15;15;14;15;15;15;15;15;14;14;14;14;15;14;14;15;12;14;14;15;12;12;12;9;12;14;18;24;23;21;25;24;16;26;30;29;30;20;19;20;18;19;20;20;20;21;20;20;22;22;22;23;24;26;26;26;26;27;27;27
29;29;29;29;29;28;26;24;25;25;24;24;23;23;22;22;20;20;19;18;19;20;17;20;28;29;26;20;20;27;25;20;18;24;27;20;15;14;9;6;6;4;4;4;4;6;4;4;4;4;4;4;4;3;4;3;3;3;3;3;3;3;3;3;3;6;4;1;1;6;15;3;1;1;9;9;1;1;3;1;3;1;3;1;3;1;3;3;3;3;3;3;3;3;4;3;4;4;6;6;6;9;14;14;17;24;27;18;17;21;27;28;26;17;22;30;28;20;19;20;19;20;18;20;20;21;20;20;22;22;22;23;24;25;26;26;26;27;27;27
30;29;29;30;29;28;26;25;26;26;25;24;23;23;22;21;20;19;18;19;17;20;17;19;28;29;20;17;28;28;27;25;17;17;21;29;28;24;21;21;17;15;15;15;14;15;14;15;14;14;14;14;14;14;12;14;14;12;14;12;12;14;12;12;14;12;14;14;14;12;16;14;15;15;14;15;14;12;12;12;12;12;14;12;12;12;12;14;15;14;14;15;15;15;15;15;16;16;17;17;20;23;24;26;30;27;17;15;20;28;27;25;29;16;17;30;28;20;19;20;20;19;20;20;20;20;20;20;21;21;22;23;24;25;26;26;26;28;27;27
29;30;29;29;28;27;26;26;26;26;24;24;23;23;22;20;19;18;19;19;17;19;19;20;26;22;17;27;28;25;26;28;29;18;12;15;28;29;27;28;29;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;24;24;30;30;23;16;30;30;30;21;28;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;29;30;30;27;28;30;16;11;17;26;30;28;28;26;27;25;19;19;25;22;20;20;20;20;20;20;20;20;20;20;21;22;22;23;24;26;26;26;27;28;27;26
29;30;29;29;28;27;26;26;27;26;25;24;24;24;23;21;20;19;17;19;20;20;22;19;15;15;25;28;26;27;26;27;27;28;21;14;16;23;30;28;26;28;28;29;28;27;29;29;28;28;29;28;28;28;28;27;28;27;27;27;26;27;28;27;29;27;24;30;30;18;14;27;27;26;24;24;27;26;26;24;24;24;26;26;26;27;27;27;27;28;28;28;28;27;27;28;28;29;28;24;26;30;28;17;14;20;28;28;28;26;28;28;25;28;22;14;14;17;22;22;22;20;19;20;20;21;20;21;22;23;22;23;25;26;26;26;26;27;27;27
29;29;30;28;28;27;26;26;27;25;24;24;23;23;22;20;20;19;20;22;24;22;19;15;14;22;29;26;27;27;26;27;25;25;28;29;15;15;26;29;27;26;24;23;24;24;20;18;18;18;18;17;17;16;16;16;15;16;15;15;15;14;15;14;12;18;20;16;21;16;9;17;15;15;17;12;15;14;14;15;14;15;14;15;15;15;15;15;16;17;17;18;18;17;20;21;21;23;24;24;28;27;18;15;22;29;24;26;26;27;28;28;28;27;25;20;16;14;16;19;20;22;22;22;22;22;22;21;23;23;23;24;25;25;26;26;24;27;27;27
29;29;30;29;28;27;25;24;26;26;25;24;24;23;22;20;21;25;28;27;25;25;25;25;27;27;25;27;28;28;28;27;26;26;21;18;17;15;12;17;29;26;15;11;14;15;11;4;4;3;3;3;3;3;3;3;3;3;3;1;1;1;1;1;1;9;12;1;3;6;3;3;1;4;9;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;4;6;15;14;6;9;18;30;21;12;12;16;16;17;24;27;27;28;29;28;25;27;28;28;28;27;25;23;25;27;26;25;23;23;23;23;23;23;25;26;26;26;26;26;27;27;27;27
29;30;29;29;28;27;26;24;25;26;25;24;23;22;22;22;22;25;25;25;26;27;27;28;27;27;27;27;27;28;29;30;28;24;20;17;16;14;11;6;14;17;6;3;4;4;9;11;9;4;3;3;3;3;3;3;3;3;3;3;3;1;1;3;1;9;12;1;1;3;1;1;1;4;9;1;1;1;1;1;3;1;3;3;3;3;3;3;3;3;4;9;12;9;6;6;3;4;15;15;12;12;14;15;17;18;21;26;29;28;28;25;25;28;27;27;28;28;28;28;28;27;28;28;27;23;25;25;25;26;26;26;26;26;27;28;27;27;26;26
29;30;29;29;28;27;27;27;25;26;25;24;22;22;25;27;20;20;20;20;22;23;25;25;25;26;25;25;25;26;26;28;29;26;21;19;17;16;15;15;14;14;9;3;6;6;6;11;15;12;12;9;9;6;6;6;6;6;6;4;6;6;4;4;3;12;14;1;4;6;6;4;3;6;9;3;4;4;4;4;4;6;4;6;6;6;9;9;9;12;14;14;12;9;9;6;4;9;15;16;16;17;17;18;21;21;26;29;29;27;25;25;25;26;27;26;25;25;25;25;25;23;22;20;22;23;27;27;27;27;27;27;27;27;28;27;27;27;26;27
29;30;29;30;28;27;27;27;25;26;26;23;23;24;29;23;16;16;16;19;19;19;20;22;22;23;25;25;25;22;22;22;29;30;26;21;20;18;20;21;21;21;21;16;9;12;15;15;15;15;16;16;16;15;15;16;15;15;15;15;15;14;14;14;12;16;17;9;12;16;17;12;11;12;15;12;12;12;14;14;15;15;15;16;16;16;16;17;17;17;17;15;16;16;15;14;17;24;23;26;21;23;24;23;23;28;30;29;21;19;20;20;22;22;23;23;22;21;20;19;19;19;19;16;14;19;27;26;27;27;27;28;27;26;26;27;27;26;26;27
29;29;30;29;27;26;27;26;26;25;25;24;25;26;29;20;14;15;16;16;16;16;17;17;19;19;19;19;17;17;17;16;20;28;29;26;24;24;24;24;26;26;28;28;24;21;18;21;21;21;21;21;23;22;20;20;21;21;21;20;21;21;18;18;18;18;18;18;18;23;26;21;20;17;18;18;20;21;21;21;21;21;21;21;21;21;21;23;24;23;23;23;23;23;21;24;29;29;28;26;27;27;27;26;27;29;29;22;16;16;16;16;16;16;17;17;17;17;16;16;16;16;15;14;12;20;26;25;27;27;27;27;27;27;27;26;26;27;27;27
30;30;29;29;28;26;26;27;25;25;25;25;27;28;29;22;14;16;16;16;16;16;16;15;16;16;16;16;16;16;16;16;17;22;28;29;28;26;28;28;28;26;27;28;29;28;27;27;27;27;27;28;28;26;25;25;25;27;27;27;26;24;26;25;24;25;26;27;27;28;28;28;27;27;26;27;26;27;26;27;28;26;25;27;25;25;27;28;28;28;29;29;28;29;29;29;29;28;28;29;29;29;28;26;29;29;25;19;16;17;17;16;16;16;16;16;16;16;15;15;15;16;16;16;16;22;25;25;27;27;27;26;27;28;26;26;26;27;28;28
29;29;29;29;29;27;27;25;25;28;25;25;27;28;28;22;19;19;19;19;19;17;19;17;17;19;19;19;19;20;22;22;22;22;25;28;29;28;27;28;27;27;28;27;28;28;29;28;28;28;28;27;27;27;28;27;27;27;27;28;27;27;28;27;27;29;28;27;26;26;26;26;27;27;28;28;27;27;27;28;27;28;28;28;28;27;29;29;28;29;29;29;29;29;29;28;29;29;28;29;29;28;29;29;28;25;22;22;22;20;20;20;20;20;19;20;20;20;19;19;19;19;19;19;22;22;22;25;25;27;26;27;27;26;26;27;27;26;28;29
30;29;30;30;28;27;27;26;25;25;27;28;27;27;28;28;27;29;25;25;25;25;25;25;23;25;23;25;25;25;25;25;25;22;25;25;28;28;27;28;28;28;29;28;28;29;29;28;27;28;28;28;27;28;28;27;28;28;28;28;29;28;27;29;27;22;18;18;17;17;17;17;18;20;21;23;26;27;28;28;26;29;29;28;28;29;29;30;30;29;29;29;29;29;29;29;29;28;27;28;29;28;27;28;27;25;25;25;27;25;26;27;25;27;28;28;27;28;29;28;28;28;27;28;29;28;27;25;25;27;27;27;27;26;26;27;28;27;28;28
30;29;30;30;28;25;26;27;26;25;28;27;25;29;28;22;19;19;19;19;19;19;19;19;22;20;22;22;22;25;27;25;28;28;28;28;28;29;27;27;28;29;29;29;28;29;29;29;27;28;29;28;28;28;28;28;28;28;29;28;29;27;22;20;19;19;19;19;19;20;19;19;18;19;19;19;20;22;25;27;27;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;28;29;29;29;28;27;29;29;27;27;28;27;25;25;22;22;19;17;17;19;16;16;15;15;14;14;14;14;19;27;28;27;27;28;25;27;27;26;26;28;29;28;28
29;29;29;29;28;26;26;27;27;27;25;25;27;22;14;5;5;1;1;5;5;1;1;5;7;5;7;7;11;12;16;16;16;16;19;22;22;25;28;26;28;29;29;29;29;29;29;29;29;28;29;29;28;28;28;28;28;28;28;26;23;22;20;20;22;27;29;28;28;28;28;28;28;28;28;25;22;22;22;23;27;27;27;29;29;29;29;29;29;28;29;29;29;28;29;29;28;29;28;29;29;27;25;19;16;16;16;14;11;10;6;7;5;5;1;1;1;1;1;1;1;1;5;1;5;1;10;22;29;28;28;25;27;27;27;28;29;29;28;29
30;29;29;29;28;27;26;25;25;28;25;28;16;5;5;14;11;5;10;11;11;11;11;5;1;1;5;5;5;1;1;1;5;1;5;5;5;6;25;30;28;29;29;29;29;29;28;29;29;29;28;27;28;28;28;28;28;28;24;18;18;18;21;21;21;18;18;18;17;17;17;18;18;21;21;21;18;21;18;18;20;25;27;28;29;29;29;28;29;29;29;29;29;29;29;29;28;28;28;27;29;25;10;1;5;5;7;7;1;1;1;1;4;10;10;1;1;12;17;14;10;11;10;5;16;16;5;5;22;29;27;27;26;27;28;29;30;29;29;28
29;30;29;29;28;27;25;25;25;26;27;20;5;7;19;25;14;5;11;11;10;17;19;10;1;5;10;10;7;1;1;1;10;16;11;7;7;1;19;29;28;29;29;29;29;29;29;29;29;29;28;28;28;28;28;28;27;26;18;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;18;24;28;29;29;28;29;29;29;29;29;29;29;29;29;28;28;29;27;29;22;7;10;11;7;15;14;7;1;1;7;14;14;11;1;1;10;16;7;10;11;10;5;14;27;19;7;10;29;29;28;26;27;28;28;28;30;29;29
30;29;29;30;29;27;25;26;27;25;27;16;1;14;25;22;10;5;10;10;5;14;16;10;1;1;4;11;10;5;1;5;7;11;14;10;11;10;14;25;28;29;29;29;29;29;29;29;29;29;29;29;29;28;28;26;24;23;24;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;24;28;29;29;29;29;29;29;29;29;29;29;29;29;28;27;28;28;17;10;14;10;10;10;7;7;5;1;7;11;11;5;1;1;10;14;5;10;12;10;5;14;20;23;11;5;27;29;29;28;28;28;28;29;29;29;29
29;29;29;30;29;27;26;26;26;28;27;16;1;14;22;19;11;5;10;12;11;16;19;10;1;1;1;5;5;1;1;10;12;7;11;7;11;10;14;22;28;29;29;30;30;30;30;30;29;29;30;30;30;29;27;22;22;29;23;13;13;13;8;8;8;8;12;8;13;13;13;13;13;13;8;8;8;6;8;13;13;13;12;18;29;30;29;29;29;29;29;30;30;30;29;29;29;29;27;28;25;16;10;11;10;10;10;10;14;5;1;1;1;1;1;1;5;12;20;14;11;10;10;7;16;19;22;7;10;29;28;29;28;28;28;29;29;29;29;29
